"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
205.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0400E-004,1.7991E-004,2.4356E-004,2.8138E-004,2.8960E-004,2.7136E-004
205.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3176E-005,1.8399E-004,2.6558E-004,3.1762E-004,3.4133E-004,3.2733E-004
205.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9441E-005,1.5363E-004,2.0812E-004,2.3962E-004,2.4774E-004,2.3487E-004
205.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5837E-005,1.6795E-004,2.3446E-004,2.7778E-004,2.9712E-004,2.7636E-004
205.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2978E-005,1.2387E-004,1.7510E-004,2.1190E-004,2.3384E-004,2.1771E-004
205.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1790E-005,1.5914E-005,1.8336E-005,1.8983E-005,1.8483E-005,1.6982E-005
205.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5354E-007,5.3779E-007,4.9273E-007,5.3140E-007,4.7277E-007,4.6923E-007
205.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4905E-007,2.1000E-006,1.6409E-005,9.0077E-005,3.6978E-004,3.6978E-004
205.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3028E-007,7.1078E-007,3.3817E-006,1.7367E-005,3.5151E-005,3.4821E-005
205.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9598E-005,1.1994E-004,1.6571E-004,2.0903E-004,2.2734E-004,2.1642E-004
205.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5702E-005,1.4034E-004,1.7955E-004,1.9621E-004,1.8744E-004,1.7523E-004
205.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1014E-004,5.3799E-004,5.4963E-004,4.9706E-004,4.1640E-004,3.9365E-004
205.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8584E-004,1.2434E-003,1.4820E-003,1.5869E-003,1.5577E-003,1.4873E-003
205.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8819E-004,8.4784E-004,1.3581E-003,1.7366E-003,1.8827E-003,1.8728E-003
205.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7213E-005,1.0947E-004,1.0692E-004,7.4857E-005,4.2711E-005,3.4979E-005
205.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4009E-004,9.6542E-004,1.1288E-003,1.1331E-003,1.0517E-003,1.0408E-003
205.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9622E-006,2.3889E-005,3.2261E-005,2.9313E-005,1.9664E-005,1.8704E-005
205.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8215E-005,9.1377E-005,1.1397E-004,1.2241E-004,1.1554E-004,1.0270E-004
205.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8796E-004,3.0057E-004,3.9062E-004,4.4413E-004,4.5736E-004,4.3335E-004
205.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6375E-004,2.9653E-004,3.9987E-004,4.5413E-004,4.5832E-004,4.2540E-004
205.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8758E-004,3.3430E-004,4.3805E-004,4.8886E-004,4.8873E-004,4.6225E-004
206.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1362E-004,2.1195E-004,2.8989E-004,3.3011E-004,3.3161E-004,3.0594E-004
206.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4918E-004,2.5395E-004,3.3640E-004,3.8321E-004,3.9015E-004,3.6621E-004
206.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9480E-005,1.8609E-004,2.5309E-004,2.8878E-004,2.9117E-004,2.7141E-004
206.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1452E-005,1.5208E-004,2.0519E-004,2.3099E-004,2.2868E-004,2.1644E-004
206.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5587E-005,1.3283E-004,1.8617E-004,2.1420E-004,2.2126E-004,2.0758E-004
206.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4499E-004,2.5145E-004,3.3416E-004,3.8580E-004,4.0630E-004,3.8408E-004
206.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.9298E-005,1.3227E-004,2.1331E-004,2.8926E-004,3.5423E-004,3.3773E-004
206.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2830E-004,3.4422E-004,6.3968E-004,1.0454E-003,1.5343E-003,1.5060E-003
206.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9024E-005,5.9674E-005,8.3641E-005,9.7464E-005,1.0064E-004,9.7540E-005
206.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7677E-006,5.7730E-006,4.7198E-006,3.8217E-006,3.0159E-006,2.9529E-006
206.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3524E-006,1.8170E-005,3.0354E-005,4.1939E-005,5.0700E-005,4.9860E-005
206.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5991E-006,2.6800E-005,3.9000E-005,9.2949E-005,1.1810E-004,1.1605E-004
206.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1299E-005,1.8221E-005,2.3508E-005,3.2796E-005,3.7616E-005,3.6769E-005
206.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9651E-004,5.4108E-004,6.1045E-004,6.2733E-004,6.1242E-004,5.7256E-004
206.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3345E-004,4.9905E-004,6.0234E-004,6.3019E-004,5.9047E-004,5.6914E-004
206.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3791E-004,2.3353E-004,2.9958E-004,3.2338E-004,3.0252E-004,2.7892E-004
206.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5439E-004,2.5692E-004,2.6886E-004,2.2874E-004,1.7638E-004,1.6743E-004
206.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9786E-005,1.4213E-004,2.6291E-004,3.9871E-004,4.8098E-004,4.7628E-004
206.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4365E-004,3.2576E-004,3.9906E-004,4.2188E-004,3.8690E-004,3.7731E-004
206.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2761E-005,4.7038E-005,6.5666E-005,7.3431E-005,6.9588E-005,5.7873E-005
206.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0863E-004,5.7135E-004,2.1535E-003,3.4863E-003,3.6226E-003,3.4481E-003
206.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5114E-005,2.3538E-004,3.8235E-004,4.8227E-004,5.4839E-004,5.2509E-004
206.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6276E-004,6.8787E-004,5.1600E-004,3.2385E-004,3.3391E-004,3.1879E-004
206.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7899E-003,5.7842E-003,5.3642E-003,4.5519E-003,3.2560E-003,3.1052E-003
207.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8752E-007,1.9650E-007,1.9998E-007,2.0638E-007,2.7227E-007,2.7225E-007
207.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3053E-004,6.5254E-002,6.6790E-002,6.3046E-002,2.4570E-002,2.4021E-002
207.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5000E-007,1.5000E-007,1.5000E-007,1.5000E-007,1.5000E-007,1.5000E-007
207.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5000E-007,1.5000E-007,1.5000E-007,1.5000E-007,1.5000E-007,1.5000E-007
207.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5000E-007,1.5000E-007,1.5000E-007,1.5000E-007,1.5004E-007,1.5004E-007
207.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5001E-007,1.5002E-007,1.5005E-007,1.5055E-007,1.7377E-007,1.7377E-007
207.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5105E-007,1.5173E-007,1.5573E-007,2.1381E-007,5.5924E-006,5.5668E-006
207.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1695E-007,2.5550E-007,9.3589E-007,1.4237E-004,5.4824E-005,5.4218E-005
