"",0.300
240.3750,-3.8418E+002
240.4167,-3.8571E+002
240.4583,-3.8714E+002
240.5000,-3.8932E+002
240.5417,-3.9039E+002
240.5833,-3.9174E+002
240.6250,-3.9401E+002
240.6667,-3.9581E+002
240.7083,-3.9636E+002
240.7500,-3.9687E+002
240.7917,-3.9727E+002
240.8333,-3.9577E+002
240.8750,-3.9242E+002
240.9167,-3.9128E+002
240.9583,-3.9272E+002
241.0000,-3.8828E+002
241.0417,-3.9039E+002
241.0833,-3.8925E+002
241.1250,-3.8756E+002
241.1667,-3.8443E+002
241.2083,-3.8260E+002
241.2500,-3.8330E+002
241.2917,-3.8608E+002
241.3333,-3.8337E+002
241.3750,-3.8493E+002
241.4167,-3.8623E+002
241.4583,-3.8729E+002
241.5000,-3.8836E+002
241.5417,-3.8967E+002
241.5833,-3.9145E+002
241.6250,-3.9288E+002
241.6667,-3.9404E+002
241.7083,-3.9525E+002
241.7500,-3.9626E+002
241.7917,-3.9653E+002
241.8333,-3.9524E+002
241.8750,-3.9422E+002
241.9167,-3.9057E+002
241.9583,-3.8670E+002
242.0000,-3.9099E+002
242.0417,-3.8580E+002
242.0833,-3.8176E+002
242.1250,-3.8661E+002
242.1667,-3.8302E+002
242.2083,-3.7897E+002
242.2500,-3.7692E+002
242.2917,-3.8212E+002
242.3333,-3.8047E+002
242.3750,-3.7907E+002
242.4167,-3.8159E+002
242.4583,-3.8256E+002
242.5000,-3.8365E+002
242.5417,-3.8499E+002
242.5833,-3.8649E+002
242.6250,-3.8748E+002
242.6667,-3.8836E+002
242.7083,-3.8872E+002
242.7500,-3.8883E+002
242.7917,-3.8867E+002
242.8333,-3.8782E+002
242.8750,-3.8756E+002
242.9167,-3.8397E+002
242.9583,-3.8148E+002
243.0000,-3.8032E+002
243.0417,-3.8261E+002
243.0833,-3.8297E+002
243.1250,-3.7938E+002
243.1667,-3.7701E+002
243.2083,-3.7636E+002
243.2500,-3.8098E+002
243.2917,-3.7807E+002
243.3333,-3.7777E+002
243.3750,-3.8001E+002
243.4167,-3.8086E+002
243.4583,-3.8391E+002
243.5000,-3.8527E+002
243.5417,-3.8512E+002
243.5833,-3.8730E+002
243.6250,-3.8945E+002
243.6667,-3.9123E+002
243.7083,-3.9267E+002
243.7500,-3.9259E+002
243.7917,-3.9245E+002
243.8333,-3.9189E+002
243.8750,-3.9116E+002
243.9167,-3.8922E+002
243.9583,-3.8928E+002
244.0000,-3.8750E+002
244.0417,-3.8497E+002
244.0833,-3.8636E+002
244.1250,-3.8547E+002
244.1667,-3.8293E+002
244.2083,-3.8154E+002
244.2500,-3.8413E+002
244.2917,-3.8385E+002
244.3333,-3.8309E+002
244.3750,-3.8302E+002
244.4167,-3.8343E+002
244.4583,-3.8434E+002
244.5000,-3.8732E+002
