"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
205.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4667E-004,2.0622E-004,1.7667E-004,1.5723E-004,1.4632E-004,1.4632E-004
205.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6671E-004,3.1051E-004,2.7154E-004,2.4757E-004,2.3513E-004,2.3513E-004
205.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4011E-004,2.5418E-004,2.7518E-004,2.9958E-004,3.2178E-004,3.2178E-004
205.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2860E-004,1.0210E-004,8.2285E-005,6.8475E-005,6.0042E-005,6.0042E-005
205.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6773E-004,2.7278E-004,2.8255E-004,2.9587E-004,3.0930E-004,3.0930E-004
205.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9237E-005,2.9535E-005,2.0911E-005,1.5934E-005,1.3010E-005,1.3010E-005
205.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8057E-005,2.7312E-005,2.6870E-005,2.6504E-005,2.6219E-005,2.6219E-005
205.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4279E-005,4.0826E-005,3.8544E-005,3.7366E-005,3.6898E-005,3.6898E-005
205.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.9422E-005,4.6573E-005,4.4399E-005,4.2856E-005,4.1910E-005,4.1910E-005
205.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0522E-005,3.8990E-005,3.7793E-005,3.6879E-005,3.6263E-005,3.6263E-005
206.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2559E-005,2.9984E-005,2.8054E-005,2.6674E-005,2.5854E-005,2.5854E-005
206.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9264E-005,2.7444E-005,2.6208E-005,2.5496E-005,2.5166E-005,2.5166E-005
206.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8757E-005,1.7899E-005,1.7322E-005,1.6922E-005,1.6645E-005,1.6645E-005
206.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6623E-005,1.5170E-005,1.3954E-005,1.2952E-005,1.2245E-005,1.2245E-005
206.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5070E-006,9.6829E-006,9.6511E-006,9.3731E-006,8.8896E-006,8.8896E-006
206.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0468E-005,1.2200E-005,1.3800E-005,1.4740E-005,1.5191E-005,1.5191E-005
206.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6048E-006,8.6134E-006,1.3100E-005,1.5639E-005,1.6829E-005,1.6829E-005
206.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8139E-006,7.5398E-006,1.6134E-005,2.2443E-005,2.7269E-005,2.7269E-005
