"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
205.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0541E-005,1.6854E-005,1.3018E-005,1.2555E-005,1.4698E-005,0.0000E+000
205.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2535E-005,5.1608E-006,2.7705E-006,1.7726E-006,1.2476E-006,0.0000E+000
205.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3340E-005,2.1627E-005,1.9413E-005,2.0609E-005,2.4081E-005,0.0000E+000
205.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1654E-006,9.8318E-007,5.4331E-007,3.2494E-007,1.9011E-007,0.0000E+000
205.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9323E-007,4.1028E-007,2.1698E-007,1.3562E-007,9.6728E-008,-6.4623E-027
205.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4244E-006,6.2218E-007,3.1250E-007,1.7224E-007,1.0596E-007,0.0000E+000
205.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4028E-006,1.1772E-006,7.2809E-007,5.3473E-007,4.5179E-007,0.0000E+000
205.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5825E-006,7.0264E-007,3.8175E-007,2.3433E-007,1.5602E-007,0.0000E+000
206.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6219E-006,7.9725E-007,5.1614E-007,4.0286E-007,3.5994E-007,0.0000E+000
206.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4984E-007,3.6822E-007,1.9166E-007,1.1366E-007,7.3167E-008,0.0000E+000
206.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7668E-007,2.4319E-007,1.2536E-007,7.4551E-008,4.9118E-008,3.2312E-027
206.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8073E-007,3.1662E-007,1.9005E-007,1.3084E-007,1.0174E-007,0.0000E+000
206.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8180E-007,1.4138E-007,6.3693E-008,2.6737E-008,7.2313E-009,0.0000E+000
206.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6879E-007,1.0599E-007,8.1887E-008,5.7605E-008,4.8623E-008,0.0000E+000
206.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0854E-007,3.3165E-008,5.9541E-009,1.5868E-009,3.7821E-010,0.0000E+000
206.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0639E-007,1.9786E-007,1.8733E-007,1.5825E-007,2.7601E-007,0.0000E+000
206.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8891E-008,2.8699E-008,1.4171E-008,3.4019E-009,4.0583E-010,0.0000E+000
206.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1731E-008,9.1672E-009,4.7021E-009,1.8265E-009,4.0735E-010,0.0000E+000
206.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3534E-006,2.4135E-006,2.6500E-006,3.5800E-006,2.4437E-006,0.0000E+000
206.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3143E-004,1.0264E-004,8.1603E-005,5.2953E-005,2.8679E-005,0.0000E+000
206.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7423E-006,2.8872E-006,1.5998E-006,9.6758E-007,5.9509E-007,0.0000E+000
206.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5188E-005,7.8138E-006,4.5776E-006,2.9843E-006,2.0865E-006,0.0000E+000
206.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8321E-005,9.5937E-006,5.9945E-006,4.2049E-006,3.3715E-006,0.0000E+000
206.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1873E-006,3.6823E-006,2.0460E-006,1.2912E-006,8.8117E-007,0.0000E+000
206.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2086E-005,1.1420E-005,7.8252E-006,5.8299E-006,4.4298E-006,0.0000E+000
206.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2201E-006,4.0491E-006,3.0919E-006,2.9031E-006,3.3364E-006,0.0000E+000
206.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9108E-006,3.5517E-006,2.3646E-006,1.7310E-006,1.3897E-006,0.0000E+000
206.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2205E-007,2.8778E-007,1.6312E-007,1.0405E-007,7.6276E-008,0.0000E+000
206.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4283E-008,6.9901E-009,2.8266E-009,1.1323E-009,2.7175E-010,0.0000E+000
206.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0067E-008,2.7803E-009,1.0041E-009,3.3789E-010,7.2494E-011,0.0000E+000
206.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2213E-009,1.8265E-010,3.7009E-011,9.0600E-012,1.6120E-012,0.0000E+000
206.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4711E-010,6.3677E-011,5.7224E-012,5.4564E-013,4.6105E-014,0.0000E+000
207.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1774E-010,1.3384E-010,4.2101E-011,1.0147E-011,1.5437E-012,0.0000E+000
207.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4345E-010,3.6526E-010,5.8127E-013,1.4157E-013,3.7883E-014,0.0000E+000
207.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5444E-010,3.4413E-011,5.4313E-012,6.7651E-013,6.0843E-014,0.0000E+000
207.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0085E-010,4.8394E-011,1.8171E-011,5.2224E-012,9.0925E-013,0.0000E+000
207.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4534E-011,4.2744E-011,2.0558E-011,7.6714E-012,1.6389E-012,0.0000E+000
207.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6033E-010,1.6285E-009,8.5372E-009,2.7648E-008,3.8856E-008,0.0000E+000
207.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9862E-009,1.1888E-008,3.5064E-008,7.1852E-008,9.4713E-010,0.0000E+000
207.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0460E-008,8.8750E-008,1.4435E-009,2.2183E-010,5.7551E-011,0.0000E+000
207.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1504E-008,2.4312E-009,3.7307E-010,1.2256E-010,7.6791E-010,-5.0487E-029
207.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8777E-007,1.6731E-006,1.8605E-005,2.9328E-005,1.3687E-005,0.0000E+000
207.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8493E-004,1.0740E-004,2.3695E-005,4.6974E-006,2.3929E-006,0.0000E+000
207.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1021E-005,1.4962E-005,8.4230E-006,5.3900E-006,3.8597E-006,0.0000E+000
207.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6427E-006,2.5191E-006,1.7998E-006,1.5445E-006,1.5862E-006,0.0000E+000
207.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0100E-006,2.5291E-006,1.6205E-006,1.2094E-006,1.0275E-006,0.0000E+000
207.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7813E-007,2.8545E-007,1.2823E-007,5.5731E-008,1.8424E-008,0.0000E+000
