"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
205.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5167E-006,2.0403E-005,2.7068E-005,2.4717E-005,1.7033E-005,4.2296E-004
205.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7733E-005,7.4142E-005,9.2141E-005,9.8874E-005,9.3410E-005,5.2136E-004
205.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5083E-004,2.3998E-004,3.1100E-004,3.5298E-004,3.6319E-004,7.5484E-004
205.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3173E-004,2.3733E-004,3.1939E-004,3.6238E-004,3.6559E-004,7.8965E-004
205.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5068E-004,2.6727E-004,3.4951E-004,3.8964E-004,3.8935E-004,5.6435E-004
206.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1827E-005,1.7004E-004,2.3195E-004,2.6383E-004,2.6494E-004,6.7242E-004
206.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2002E-004,2.0300E-004,2.6802E-004,3.0470E-004,3.0992E-004,5.6294E-004
206.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0528E-005,1.4923E-004,2.0217E-004,2.3019E-004,2.3190E-004,3.8184E-004
206.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6215E-005,1.2236E-004,1.6449E-004,1.8491E-004,1.8303E-004,3.8461E-004
206.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5620E-005,1.0699E-004,1.4925E-004,1.7137E-004,1.7688E-004,1.0000E-008
206.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1639E-004,1.9981E-004,2.6398E-004,3.0360E-004,3.1888E-004,4.5647E-004
206.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0430E-005,1.0532E-004,1.6791E-004,2.2585E-004,2.7488E-004,1.0000E-008
206.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0300E-004,2.7093E-004,4.9706E-004,8.0400E-004,1.1715E-003,6.2013E-004
206.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4435E-005,4.8589E-005,6.7313E-005,7.8024E-005,8.0449E-005,1.0000E-008
206.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0853E-006,6.2238E-006,5.4689E-006,4.7854E-006,4.1345E-006,1.0000E-008
206.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2582E-006,1.6122E-005,2.5613E-005,3.4787E-005,4.1752E-005,1.4332E-003
206.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8387E-006,2.2721E-005,3.2436E-005,7.5394E-005,9.5430E-005,2.1852E-003
206.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0377E-005,1.5889E-005,2.0101E-005,2.7504E-005,3.1354E-005,4.9235E-004
206.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1713E-004,4.3234E-004,4.8773E-004,5.0134E-004,4.8959E-004,2.6582E-003
206.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6688E-004,3.9876E-004,4.8104E-004,5.0324E-004,4.7163E-004,1.7390E-003
206.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1119E-004,1.8734E-004,2.3997E-004,2.5895E-004,2.4235E-004,8.9893E-004
206.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2431E-004,2.0596E-004,2.1549E-004,1.8355E-004,1.4186E-004,1.5111E-003
206.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8983E-005,1.1455E-004,2.1073E-004,3.1890E-004,3.8444E-004,1.4718E-003
206.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9538E-004,2.6075E-004,3.1909E-004,3.3724E-004,3.0939E-004,1.2443E-003
206.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9506E-005,3.8844E-005,5.3689E-005,5.9884E-005,5.6828E-005,3.0039E-004
206.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6739E-004,4.5278E-004,1.6480E-003,2.6491E-003,2.7516E-003,1.0000E-008
206.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6105E-005,1.8388E-004,2.9560E-004,3.7118E-004,4.2089E-004,1.0000E-008
206.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2925E-004,5.2434E-004,3.9616E-004,2.5230E-004,2.5987E-004,1.0000E-008
206.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3962E-003,4.3920E-003,4.0754E-003,3.4654E-003,2.4931E-003,1.0000E-008
207.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5299E-006,1.5370E-006,1.5398E-006,1.5448E-006,1.5958E-006,1.0000E-008
207.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1928E-004,4.9539E-002,5.0696E-002,4.7873E-002,1.9032E-002,1.0000E-008
207.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5000E-006,1.5000E-006,1.5000E-006,1.5000E-006,1.5000E-006,1.0000E-008
207.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5000E-006,1.5000E-006,1.5000E-006,1.5000E-006,1.5000E-006,1.0000E-008
207.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5000E-006,1.5000E-006,1.5000E-006,1.5000E-006,1.5000E-006,1.0000E-008
207.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5000E-006,1.5000E-006,1.5000E-006,1.5004E-006,1.5189E-006,1.0000E-008
207.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5008E-006,1.5014E-006,1.5046E-006,1.5507E-006,5.6959E-006,1.0061E-004
207.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5533E-006,1.5839E-006,2.1166E-006,1.0948E-004,4.3959E-005,1.0000E-008
207.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2298E-004,1.2601E-004,3.9195E-004,1.3323E-004,1.3045E-004,1.1914E-004
207.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3223E-003,1.0473E-003,9.7955E-004,9.1413E-004,8.6301E-004,1.9819E-003
207.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5888E-004,3.7402E-004,4.2082E-004,4.2329E-004,3.9139E-004,1.7559E-003
207.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2963E-005,5.6419E-005,8.6406E-005,9.8148E-005,8.4637E-005,1.6308E-003
207.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1470E-005,9.9549E-005,1.4271E-004,1.7278E-004,1.7745E-004,9.6018E-004
207.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1515E-004,2.0487E-004,2.7256E-004,3.0434E-004,2.9612E-004,1.0804E-003
207.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5478E-006,1.9212E-006,2.7833E-006,3.4797E-006,3.4637E-006,1.0000E-008
207.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8296E-005,2.1932E-004,3.2338E-004,4.3079E-004,5.4616E-004,1.3239E-003
207.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5383E-004,2.3511E-004,2.9046E-004,3.1458E-004,3.0402E-004,9.5676E-004
207.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7095E-004,3.8385E-004,4.4691E-004,4.6153E-004,4.3891E-004,1.1566E-003
207.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0101E-005,9.7891E-005,1.4676E-004,1.7692E-004,1.7842E-004,9.9035E-004
207.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0241E-005,1.5684E-004,2.0969E-004,2.3458E-004,2.3336E-004,4.4211E-004
207.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1900E-005,1.2574E-004,1.6970E-004,1.9692E-004,2.1028E-004,1.0000E-008
207.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8291E-004,5.4987E-004,9.4823E-004,1.5175E-003,1.7370E-003,7.5055E-004
207.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0684E-005,1.2414E-004,1.7038E-004,1.9491E-004,2.0081E-004,1.0000E-008
207.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6080E-005,1.5752E-004,2.1523E-004,2.5571E-004,2.7840E-004,5.1185E-004
