"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
205.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0449E+001,2.0451E+001,2.0453E+001,2.0454E+001,2.0456E+001,2.0457E+001
205.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1148E+001,2.1148E+001,2.1149E+001,2.1149E+001,2.1149E+001,2.1149E+001
205.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1608E+001,2.1609E+001,2.1609E+001,2.1608E+001,2.1607E+001,2.1606E+001
205.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1893E+001,2.1897E+001,2.1899E+001,2.1899E+001,2.1899E+001,2.1900E+001
205.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1952E+001,2.1950E+001,2.1949E+001,2.1946E+001,2.1943E+001,2.1940E+001
205.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1948E+001,2.1953E+001,2.1957E+001,2.1961E+001,2.1964E+001,2.1966E+001
205.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1983E+001,2.1983E+001,2.1982E+001,2.1982E+001,2.1981E+001,2.1981E+001
205.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1700E+001,2.1700E+001,2.1699E+001,2.1698E+001,2.1697E+001,2.1697E+001
205.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1315E+001,2.1314E+001,2.1313E+001,2.1312E+001,2.1311E+001,2.1310E+001
205.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0934E+001,2.0933E+001,2.0932E+001,2.0930E+001,2.0929E+001,2.0928E+001
206.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0576E+001,2.0575E+001,2.0574E+001,2.0573E+001,2.0572E+001,2.0571E+001
206.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0254E+001,2.0253E+001,2.0251E+001,2.0250E+001,2.0249E+001,2.0247E+001
