"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
207.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8020E-004,1.2638E-003,3.9234E-003,9.0971E-003,1.5040E-002,2.0275E-002
207.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2118E-003,6.0424E-003,1.1678E-002,2.0410E-002,2.5619E-002,2.5748E-002
207.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1479E-003,1.3100E-002,1.8228E-002,1.8271E-002,1.8282E-002,1.8288E-002
207.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1242E-003,4.5779E-003,5.4351E-003,5.8916E-003,6.4699E-003,7.2230E-003
207.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6103E-002,4.7942E-002,1.5987E-001,2.8572E-001,3.3417E-001,3.5083E-001
207.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0401E-001,4.8839E-001,5.6356E-001,5.8091E-001,5.8536E-001,5.8788E-001
207.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0071E-002,7.5044E-002,8.6784E-002,9.5291E-002,1.0124E-001,1.0567E-001
207.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5894E-002,4.4369E-002,5.1703E-002,5.7946E-002,6.3072E-002,6.7332E-002
207.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0135E-002,4.6707E-002,5.1944E-002,5.5961E-002,5.8929E-002,6.1216E-002
207.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8663E-002,2.4215E-002,2.8286E-002,3.1155E-002,3.2980E-002,3.4189E-002
207.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0942E-002,4.6636E-002,5.2246E-002,5.7869E-002,6.3164E-002,6.7899E-002
207.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7534E-002,4.3771E-002,4.9123E-002,5.3576E-002,5.7067E-002,5.9836E-002
207.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1162E-002,4.6917E-002,5.1476E-002,5.4874E-002,5.7289E-002,5.9094E-002
207.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9222E-002,4.5705E-002,5.1182E-002,5.5520E-002,5.8725E-002,6.1166E-002
207.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4771E-002,2.8658E-002,3.1167E-002,3.2793E-002,3.3823E-002,3.4528E-002
207.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5893E-003,9.6363E-003,1.0128E-002,1.0367E-002,1.0473E-002,1.0520E-002
207.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7768E-002,4.6198E-002,5.0246E-002,5.1785E-002,5.2351E-002,5.2686E-002
