Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
    41127   285.604       6.45987       6.45987       6.45987      0.471820      0.166237E-01   0.00000       11.8928       91.4123      -74.8596       339.762       0.00000      -343.106      0.227700      0.500000       3.51541       36.8876      -9.45182       0.00000       0.00000       0.00000       0.00000    
    41128   285.611       6.51589       6.51589       6.51589       0.00000      0.724562E-04  0.654717E-03  -15.8859      0.104510     -0.848381E-01   441.502       0.00000      -343.381      0.227700      0.500000       3.51573       36.8769      -9.43025       0.00000       0.00000       0.00000       0.00000    
    41129   285.618       6.56724       6.56724       6.56724       0.00000      0.748002E-04   0.00000       2.32868      0.104828     -0.871837E-01   258.262       0.00000      -343.633      0.227700      0.500000       3.51586       36.8728      -9.41267       0.00000       0.00000       0.00000       0.00000    
    41130   285.625       6.60701       6.60701       6.60701       0.00000      0.636655E-04   0.00000      0.810461      0.984922E-01 -0.842922E-01   208.303       0.00000      -343.829      0.227700      0.500000       3.51607       36.8658      -9.39759       0.00000       0.00000       0.00000       0.00000    
    41131   285.632       6.63955       6.63955       6.63955       0.00000      0.909358E-04  0.525754E-03  -8.80527      0.103807     -0.818019E-01   347.375       0.00000      -343.989      0.227700      0.500000       3.51625       36.8599      -9.38517       0.00000       0.00000       0.00000       0.00000    
    41132   285.639       6.68351       6.68351       6.68351       0.00000      0.751558E-04   0.00000      0.985417      0.998277E-01 -0.859188E-01   258.998       0.00000      -344.205      0.227700      0.500000       3.51640       36.8549      -9.36958       0.00000       0.00000       0.00000       0.00000    
    41133   285.646       6.72250       6.72250       6.72250       0.00000      0.479694E-04   0.00000     -0.760110      0.928347E-01 -0.904247E-01   122.813       0.00000      -344.397      0.227700      0.500000       3.51660       36.8483      -9.35489       0.00000       0.00000       0.00000       0.00000    
    41134   285.653       6.74331       6.74331       6.74331       0.00000      0.858783E-04  0.685661E-03  -16.1185      0.926381E-01 -0.869569E-01   381.097       0.00000      -344.499      0.227700      0.500000       3.51673       36.8439      -9.34671       0.00000       0.00000       0.00000       0.00000    
    41135   285.660       6.78688       6.78688       6.78688       0.00000      0.104998E-03   0.00000       2.46030      0.107006     -0.841919E-01   251.102       0.00000      -344.714      0.227700      0.500000       3.51683       36.8406      -9.33187       0.00000       0.00000       0.00000       0.00000    
    41136   285.667       6.82679       6.82578       6.78688       0.00000      0.643939E-04  0.906059E-03  -34.4024      0.101167     -0.861167E-01   455.228       0.00000      -344.910      0.216252      0.500000       3.51652       36.8509      -9.33591       0.00000       0.00000       0.00000       0.00000    
    41137   285.674       6.86718       6.86718       6.86718       0.00000      0.859661E-04  0.485911E-03  -6.69743      0.111244     -0.852976E-01   292.198       0.00000      -345.110      0.227700      0.500000       3.51701       36.8345      -9.30457       0.00000       0.00000       0.00000       0.00000    
    41138   285.681       6.90548       6.90548       6.90548       0.00000      0.603916E-04   0.00000     -0.484152      0.950853E-01 -0.875719E-01   128.059       0.00000      -345.298      0.227700      0.500000       3.51716       36.8296      -9.29079       0.00000       0.00000       0.00000       0.00000    
    41139   285.688       6.92707       6.92707       6.92707       0.00000      0.904655E-04  0.628426E-03  -11.8676      0.989734E-01 -0.911027E-01   306.294       0.00000      -345.405      0.227700      0.500000       3.51730       36.8251      -9.28231       0.00000       0.00000       0.00000       0.00000    
    41140   285.694       6.96388       6.96388       6.96388       0.00000      0.958653E-04  0.332001E-03  -3.29267      0.102195     -0.943549E-01   255.092       0.00000      -345.586      0.227700      0.500000       3.51740       36.8215      -9.26949       0.00000       0.00000       0.00000       0.00000    
    41141   285.701       6.99964       6.99964       6.99964       0.00000      0.842079E-04   0.00000      0.979916      0.102184     -0.935291E-01   197.996       0.00000      -345.763      0.227700      0.500000       3.51756       36.8162      -9.25631       0.00000       0.00000       0.00000       0.00000    
    41142   285.708       7.03166       7.03091       6.99964       0.00000      0.949081E-04   0.00000      -1.15949      0.100473     -0.966025E-01   185.043       0.00000      -345.921      0.216974      0.500000       3.51732       36.8242      -9.25945       0.00000       0.00000       0.00000       0.00000    
    41143   285.715       7.06065       7.05921       6.99964       0.00000      0.112998E-03  0.375043E-03  -3.35633      0.974910E-01 -0.963761E-01   193.075       0.00000      -346.064      0.216957      0.500000       3.51710       36.8317      -9.26237       0.00000       0.00000       0.00000       0.00000    
    41144   285.722       7.08714       7.08714       7.08714       0.00000      0.100451E-03   0.00000     -0.375193      0.972553E-01 -0.960983E-01   154.038       0.00000      -346.195      0.227700      0.500000       3.51803       36.8008      -9.22315       0.00000       0.00000       0.00000       0.00000    
    41145   285.729       7.11202       7.11202       7.11202       0.00000      0.599509E-04   0.00000     -0.317610      0.973709E-01 -0.912687E-01   135.586       0.00000      -346.318      0.227700      0.500000       3.51817       36.7959      -9.21353       0.00000       0.00000       0.00000       0.00000    
    41146   285.736       7.13462       7.13462       7.13462       0.00000      0.588540E-04  0.259557E-03  -1.19187      0.937543E-01 -0.949053E-01   75.4230       0.00000      -346.430      0.227700      0.500000       3.51831       36.7912      -9.20470       0.00000       0.00000       0.00000       0.00000    
    41147   285.743       7.14911       7.14911       7.14911       0.00000      0.102117E-03  0.302798E-03  -1.88088      0.908407E-01 -0.889530E-01   118.827       0.00000      -346.501      0.227700      0.500000       3.51842       36.7876      -9.19878       0.00000       0.00000       0.00000       0.00000    
    41148   285.750       7.16861       7.16861       7.16861       0.00000      0.104415E-03  0.373439E-03  -2.39537      0.887331E-01 -0.851159E-01   72.0099       0.00000      -346.598      0.227700      0.500000       3.51855       36.7836      -9.19116       0.00000       0.00000       0.00000       0.00000    
    41149   285.757       7.18191       7.18191       7.18191       0.00000      0.541658E-04  0.394867E-03  -3.01188      0.861516E-01 -0.851442E-01   110.588       0.00000      -346.664      0.227700      0.500000       3.51864       36.7803      -9.18576       0.00000       0.00000       0.00000       0.00000    
    41150   285.764       7.19966       7.19966       7.19966       0.00000      0.466295E-04  0.373678E-03  -2.53387      0.883524E-01 -0.821739E-01   92.5824       0.00000      -346.751      0.227700      0.500000       3.51875       36.7767      -9.17885       0.00000       0.00000       0.00000       0.00000    
    41151   285.771       7.21545       7.21545       7.21545       0.00000      0.629310E-04  0.390547E-03  -2.79572      0.873373E-01 -0.832244E-01   94.0221       0.00000      -346.830      0.227700      0.500000       3.51886       36.7732      -9.17259       0.00000       0.00000       0.00000       0.00000    
    41152   285.778       7.23124       7.23124       7.23124       0.00000      0.703667E-04  0.386066E-03  -2.74881      0.876495E-01 -0.806102E-01   98.6377       0.00000      -346.908      0.227700      0.500000       3.51896       36.7697      -9.16635       0.00000       0.00000       0.00000       0.00000    
    41153   285.785       7.24765       7.24765       7.24765       0.00000      0.665126E-04  0.405442E-03  -2.95663      0.868723E-01 -0.811714E-01   85.2568       0.00000      -346.989      0.227700      0.500000       3.51907       36.7662      -9.15990       0.00000       0.00000       0.00000       0.00000    
    41154   285.792       7.26224       7.26224       7.26224       0.00000      -0.00000      0.442469E-03  -3.41616      0.849714E-01 -0.782011E-01   55.2001       0.00000      -347.061      0.227700      0.500000       3.51917       36.7629      -9.15409       0.00000       0.00000       0.00000       0.00000    
    41155   285.799       7.27276       7.27276       7.27276       0.00000      0.350285E-04  0.461805E-03  -3.81042      0.833327E-01 -0.773580E-01   54.3408       0.00000      -347.113      0.227700      0.500000       3.51925       36.7602      -9.14975       0.00000       0.00000       0.00000       0.00000    
    41156   285.806       7.28293       7.28293       7.28293       0.00000      0.514665E-04  0.479419E-03  -4.19250      0.817403E-01 -0.755953E-01   52.8593       0.00000      -347.164      0.227700      0.500000       3.51933       36.7575      -9.14556       0.00000       0.00000       0.00000       0.00000    
    41157   285.812       7.29267       7.29267       7.29267       0.00000      0.435329E-04  0.514002E-03  -4.94214      0.785260E-01 -0.694121E-01   36.7657       0.00000      -347.212      0.227700      0.500000       3.51941       36.7550      -9.14155       0.00000       0.00000       0.00000       0.00000    
    41158   285.819       7.29992       7.29992       7.29992       0.00000      0.199299E-04  0.539574E-03  -5.65930      0.754426E-01 -0.653300E-01   36.3453       0.00000      -347.248      0.227700      0.500000       3.51947       36.7529      -9.13848       0.00000       0.00000       0.00000       0.00000    
    41159   285.826       7.30666       7.30666       7.30666       0.00000      -0.00000      0.599749E-03  -7.55117      0.672094E-01 -0.543879E-01   22.2493       0.00000      -347.281      0.227700      0.500000       3.51953       36.7509      -9.13564       0.00000       0.00000       0.00000       0.00000    
    41160   285.833       7.31045       7.31045       7.31045       0.00000      0.178151E-04  0.619165E-03  -8.27462      0.641063E-01 -0.588091E-01   21.1621       0.00000      -347.300      0.227700      0.500000       3.51957       36.7497      -9.13399       0.00000       0.00000       0.00000       0.00000    
    41161   285.840       7.31364       7.31364       7.31364       0.00000      -0.00000      0.649046E-03  -9.47156      0.588776E-01 -0.503156E-01   17.5333       0.00000      -347.316      0.227700      0.500000       3.51960       36.7487      -9.13262       0.00000       0.00000       0.00000       0.00000    
    41162   285.847       7.31563       7.31563       7.31563       0.00000      -0.00000      0.721240E-03  -12.8942      0.439541E-01 -0.486861E-01   11.2902       0.00000      -347.326      0.227700      0.500000       3.51961       36.7481      -9.13176       0.00000       0.00000       0.00000       0.00000    
    41163   285.854       7.31469       7.31469       7.31469       0.00000      -0.00000      0.764408E-03  -15.2959      0.323677E-01 -0.518347E-01   5.47584       0.00000      -347.321      0.227700      0.500000       3.51960       36.7485      -9.13221       0.00000       0.00000       0.00000       0.00000    
    41164   285.861       7.31151       7.31151       7.31151       0.00000      -0.00000      0.793863E-03  -17.1066      0.217833E-01 -0.524820E-01  0.372000       0.00000      -347.305      0.227700      0.500000       3.51957       36.7497      -9.13365       0.00000       0.00000       0.00000       0.00000    
    41165   285.868       7.30655       7.30655       7.30655       0.00000      -0.00000      0.816869E-03  -18.6621      0.127139E-01 -0.548151E-01   0.00000       0.00000      -347.281      0.227700      0.500000       3.51951       36.7514      -9.13585       0.00000       0.00000       0.00000       0.00000    
    41166   285.875       7.30058       7.30058       7.30058       0.00000      -0.00000      0.884547E-03  -23.7381      0.151407      -3.51049       0.00000       0.00000      -347.251      0.227700      0.500000       3.51945       36.7536      -9.13855       0.00000       0.00000       0.00000       0.00000    
    41167   285.882       7.29142       7.29142       7.29142       0.00000      -0.00000      0.929184E-03  -27.5924     -0.264785      -6.11045       0.00000       0.00000      -347.206      0.227700      0.500000       3.51934       36.7571      -9.14278       0.00000       0.00000       0.00000       0.00000    
    41168   285.889       7.27984       7.27984       7.27984       0.00000      -0.00000      0.987983E-03  -33.2854      -1.74391      -8.65119       0.00000       0.00000      -347.148      0.227700      0.500000       3.51920       36.7618      -9.14818       0.00000       0.00000       0.00000       0.00000    
    41169   285.896       7.26470       7.26470       7.26470       0.00000      -0.00000      0.102460E-02  -37.2966      -3.01251      -10.2734       0.00000       0.00000      -347.073      0.227700      0.500000       3.51901       36.7680      -9.15530       0.00000       0.00000       0.00000       0.00000    
    41170   285.903       7.24704       7.24704       7.24704       0.00000      -0.00000      0.103067E-02  -38.1680      -3.31737      -10.6261       0.00000       0.00000      -346.986      0.227700      0.500000       3.51879       36.7754      -9.16363       0.00000       0.00000       0.00000       0.00000    
    41171   285.910       7.22885       7.22885       7.22885       0.00000      -0.00000      0.105351E-02  -40.9908      -4.31414      -11.6875       0.00000       0.00000      -346.896      0.227700      0.500000       3.51856       36.7829      -9.17222       0.00000       0.00000       0.00000       0.00000    
    41172   285.917       7.20888       7.20888       7.20888       0.00000      -0.00000      0.107446E-02  -43.7542      -5.35877      -12.6533       0.00000       0.00000      -346.797      0.227700      0.500000       3.51831       36.7913      -9.18167       0.00000       0.00000       0.00000       0.00000    
    41173   285.924       7.18719       7.18719       7.18719       0.00000      -0.00000      0.107962E-02  -44.6877      -5.72225      -13.0087       0.00000       0.00000      -346.690      0.227700      0.500000       3.51804       36.8004      -9.19196       0.00000       0.00000       0.00000       0.00000    
    41174   285.931       7.16492       7.16492       7.16492       0.00000      -0.00000      0.109883E-02  -47.4451      -6.86459      -13.8534       0.00000       0.00000      -346.580      0.227700      0.500000       3.51775       36.8098      -9.20252       0.00000       0.00000       0.00000       0.00000    
    41175   285.938       7.14093       7.14093       7.14093       0.00000      -0.00000      0.111084E-02  -49.3900      -7.69260      -14.4526       0.00000       0.00000      -346.461      0.227700      0.500000       3.51745       36.8200      -9.21392       0.00000       0.00000       0.00000       0.00000    
    41176   285.944       7.11572       7.11572       7.11572       0.00000      -0.00000      0.111676E-02  -50.5872      -8.15713      -14.9334       0.00000       0.00000      -346.336      0.227700      0.500000       3.51713       36.8306      -9.22591       0.00000       0.00000       0.00000       0.00000    
    41177   285.951       7.08977       7.08977       7.08977       0.00000      -0.00000      0.112450E-02  -52.0779      -8.82425      -15.3731       0.00000       0.00000      -346.208      0.227700      0.500000       3.51680       36.8417      -9.23826       0.00000       0.00000       0.00000       0.00000    
    41178   285.958       7.06290       7.06290       7.06290       0.00000      -0.00000      0.112974E-02  -53.2694      -9.33364      -15.7866       0.00000       0.00000      -346.075      0.227700      0.500000       3.51645       36.8531      -9.25105       0.00000       0.00000       0.00000       0.00000    
    41179   285.965       7.03528       7.03528       7.03528       0.00000      -0.00000      0.113148E-02  -53.9992      -9.66135      -16.0445       0.00000       0.00000      -345.939      0.227700      0.500000       3.51610       36.8648      -9.26421       0.00000       0.00000       0.00000       0.00000    
    41180   285.972       7.00721       7.00721       7.00721       0.00000      -0.00000      0.113703E-02  -55.3059      -10.2842      -16.3947       0.00000       0.00000      -345.800      0.227700      0.500000       3.51574       36.8768      -9.27758       0.00000       0.00000       0.00000       0.00000    
    41181   285.979       6.97834       6.97834       6.97834       0.00000      -0.00000      0.114044E-02  -56.3430      -10.7628      -16.7200       0.00000       0.00000      -345.658      0.227700      0.500000       3.51537       36.8891      -9.29135       0.00000       0.00000       0.00000       0.00000    
    41182   285.986       6.94882       6.94882       6.94882       0.00000      -0.00000      0.114787E-02  -58.0215      -11.5780      -17.1417       0.00000       0.00000      -345.512      0.227700      0.500000       3.51499       36.9017      -9.30543       0.00000       0.00000       0.00000       0.00000    
    41183   285.993       6.91825       6.91825       6.91825       0.00000      -0.00000      0.115213E-02  -59.2811      -12.1626      -17.5302       0.00000       0.00000      -345.361      0.227700      0.500000       3.51460       36.9147      -9.32002       0.00000       0.00000       0.00000       0.00000    
    41184   286.000       6.88691       6.88691       6.88691       0.00000      -0.00000      0.115309E-02  -60.0700      -12.5906      -17.7054       0.00000       0.00000      -345.207      0.227700      0.500000       3.51419       36.9281      -9.33499       0.00000       0.00000       0.00000       0.00000    
    41185   286.007       6.85508       6.85508       6.85508       0.00000      -0.00000      0.115212E-02  -60.5813      -12.8095      -17.9454       0.00000       0.00000      -345.050      0.227700      0.500000       3.51379       36.9417      -9.35019       0.00000       0.00000       0.00000       0.00000    
    41186   286.014       6.82293       6.82293       6.82293       0.00000      -0.00000      0.115469E-02  -61.6772      -13.4073      -18.1588       0.00000       0.00000      -344.891      0.227700      0.500000       3.51337       36.9554      -9.36555       0.00000       0.00000       0.00000       0.00000    
    41187   286.021       6.79011       6.79011       6.79011       0.00000      -0.00000      0.115487E-02  -62.4264      -13.8008      -18.3596       0.00000       0.00000      -344.730      0.227700      0.500000       3.51295       36.9694      -9.38124       0.00000       0.00000       0.00000       0.00000    
    41188   286.028       6.75683       6.75683       6.75683       0.00000      -0.00000      0.115196E-02  -62.6995      -13.9913      -18.4111       0.00000       0.00000      -344.566      0.227700      0.500000       3.51252       36.9837      -9.39715       0.00000       0.00000       0.00000       0.00000    
    41189   286.035       6.72339       6.72339       6.72339       0.00000      -0.00000      0.114766E-02  -62.7557      -14.1035      -18.3710       0.00000       0.00000      -344.401      0.227700      0.500000       3.51209       36.9980      -9.41314       0.00000       0.00000       0.00000       0.00000    
    41190   286.042       6.68993       6.68993       6.68993       0.00000      -0.00000      0.114310E-02  -62.7756      -14.1917      -18.3332       0.00000       0.00000      -344.237      0.227700      0.500000       3.51166       37.0123      -9.42915       0.00000       0.00000       0.00000       0.00000    
    41191   286.049       6.65646       6.65646       6.65646       0.00000      -0.00000      0.114237E-02  -63.4388      -14.5592      -18.4935       0.00000       0.00000      -344.072      0.227700      0.500000       3.51123       37.0266      -9.44516       0.00000       0.00000       0.00000       0.00000    
    41192   286.056       6.62258       6.62258       6.62258       0.00000      -0.00000      0.113935E-02  -63.7447      -14.7153      -18.6365       0.00000       0.00000      -343.905      0.227700      0.500000       3.51080       37.0411      -9.46137       0.00000       0.00000       0.00000       0.00000    
    41193   286.062       6.58852       6.58852       6.58852       0.00000      -0.00000      0.114005E-02  -64.6953      -15.2366      -18.8424       0.00000       0.00000      -343.738      0.227700      0.500000       3.51036       37.0556      -9.47768       0.00000       0.00000       0.00000       0.00000    
    41194   286.069       6.55388       6.55388       6.55388       0.00000      -0.00000      0.114018E-02  -65.5886      -15.7390      -19.0247       0.00000       0.00000      -343.568      0.227700      0.500000       3.50992       37.0704      -9.49426       0.00000       0.00000       0.00000       0.00000    
    41195   286.076       6.51869       6.51869       6.51869       0.00000      -0.00000      0.113324E-02  -65.2906      -15.6765      -18.9131       0.00000       0.00000      -343.395      0.227700      0.500000       3.50946       37.0855      -9.51112       0.00000       0.00000       0.00000       0.00000    
    41196   286.083       6.48369       6.48369       6.48369       0.00000      -0.00000      0.112686E-02  -65.0914      -15.6688      -18.8128       0.00000       0.00000      -343.223      0.227700      0.500000       3.50901       37.1004      -9.52789       0.00000       0.00000       0.00000       0.00000    
    41197   286.090       6.44883       6.44883       6.44883       0.00000      -0.00000      0.112199E-02  -65.1592      -15.8233      -18.7210       0.00000       0.00000      -343.052      0.227700      0.500000       3.50857       37.1153      -9.54459       0.00000       0.00000       0.00000       0.00000    
    41198   286.097       6.41394       6.41394       6.41394       0.00000      -0.00000      0.110825E-02  -63.6939      -15.1599      -18.3962       0.00000       0.00000      -342.881      0.227700      0.500000       3.50812       37.1302      -9.56131       0.00000       0.00000       0.00000       0.00000    
    41199   286.104       6.37998       6.37998       6.37998       0.00000      -0.00000      0.110164E-02  -63.4468      -15.0837      -18.3551       0.00000       0.00000      -342.714      0.227700      0.500000       3.50768       37.1447      -9.57758       0.00000       0.00000       0.00000       0.00000    
    41200   286.111       6.34618       6.34618       6.34618       0.00000      -0.00000      0.109862E-02  -63.8262      -15.3427      -18.4064       0.00000       0.00000      -342.548      0.227700      0.500000       3.50725       37.1591      -9.59377       0.00000       0.00000       0.00000       0.00000    
    41201   286.118       6.31216       6.31216       6.31216       0.00000      -0.00000      0.109668E-02  -64.4147      -15.7063      -18.5019       0.00000       0.00000      -342.381      0.227700      0.500000       3.50682       37.1737      -9.61007       0.00000       0.00000       0.00000       0.00000    
    41202   286.125       6.27777       6.27777       6.27777       0.00000      -0.00000      0.109004E-02  -64.1974      -15.7286      -18.3328       0.00000       0.00000      -342.213      0.227700      0.500000       3.50638       37.1883      -9.62656       0.00000       0.00000       0.00000       0.00000    
    41203   286.132       6.24353       6.24353       6.24353       0.00000      -0.00000      0.108240E-02  -63.8079      -15.6279      -18.1873       0.00000       0.00000      -342.045      0.227700      0.500000       3.50594       37.2029      -9.64297       0.00000       0.00000       0.00000       0.00000    
    41204   286.139       6.20955       6.20955       6.20955       0.00000      -0.00000      0.107255E-02  -63.0278      -15.3368      -17.9528       0.00000       0.00000      -341.879      0.227700      0.500000       3.50550       37.2174      -9.65926       0.00000       0.00000       0.00000       0.00000    
    41205   286.146       6.17607       6.17607       6.17607       0.00000      -0.00000      0.107358E-02  -64.1740      -16.0154      -18.1042       0.00000       0.00000      -341.715      0.227700      0.500000       3.50508       37.2317      -9.67532       0.00000       0.00000       0.00000       0.00000    
    41206   286.153       6.14188       6.14188       6.14188       0.00000      -0.00000      0.106436E-02  -63.5227      -15.7965      -17.8832       0.00000       0.00000      -341.548      0.227700      0.500000       3.50464       37.2462      -9.69172       0.00000       0.00000       0.00000       0.00000    
    41207   286.160       6.10810       6.10810       6.10810       0.00000      -0.00000      0.105880E-02  -63.5246      -15.9021      -17.8000       0.00000       0.00000      -341.383      0.227700      0.500000       3.50421       37.2606      -9.70792       0.00000       0.00000       0.00000       0.00000    
    41208   286.167       6.07434       6.07434       6.07434       0.00000      -0.00000      0.105480E-02  -63.8203      -16.1189      -17.8356       0.00000       0.00000      -341.218      0.227700      0.500000       3.50378       37.2750      -9.72411       0.00000       0.00000       0.00000       0.00000    
    41209   286.174       6.04040       6.04040       6.04040       0.00000      -0.00000      0.105081E-02  -64.1387      -16.4051      -17.7836       0.00000       0.00000      -341.052      0.227700      0.500000       3.50334       37.2894      -9.74040       0.00000       0.00000       0.00000       0.00000    
    41210   286.181       6.00627       6.00627       6.00627       0.00000      -0.00000      0.104886E-02  -64.8567      -16.7761      -17.9314       0.00000       0.00000      -340.885      0.227700      0.500000       3.50291       37.3040      -9.75677       0.00000       0.00000       0.00000       0.00000    
    41211   286.188       5.97170       5.97170       5.97170       0.00000      -0.00000      0.104262E-02  -64.8116      -16.9088      -17.7994       0.00000       0.00000      -340.716      0.227700      0.500000       3.50247       37.3187      -9.77337       0.00000       0.00000       0.00000       0.00000    
    41212   286.194       5.93717       5.93717       5.93717       0.00000      -0.00000      0.102954E-02  -63.5030      -16.4165      -17.3804       0.00000       0.00000      -340.548      0.227700      0.500000       3.50203       37.3334      -9.78995       0.00000       0.00000       0.00000       0.00000    
    41213   286.201       5.90347       5.90347       5.90347       0.00000      -0.00000      0.102201E-02  -63.2096      -16.3512      -17.2728       0.00000       0.00000      -340.383      0.227700      0.500000       3.50160       37.3477      -9.80613       0.00000       0.00000       0.00000       0.00000    
    41214   286.208       5.86997       5.86997       5.86997       0.00000      -0.00000      0.101913E-02  -63.7872      -16.6860      -17.3857       0.00000       0.00000      -340.220      0.227700      0.500000       3.50117       37.3619      -9.82221       0.00000       0.00000       0.00000       0.00000    
    41215   286.215       5.83611       5.83611       5.83611       0.00000      -0.00000      0.100563E-02  -62.4032      -16.1434      -16.9585       0.00000       0.00000      -340.055      0.227700      0.500000       3.50074       37.3763      -9.83847       0.00000       0.00000       0.00000       0.00000    
    41216   286.222       5.80313       5.80313       5.80313       0.00000      -0.00000      0.990323E-03  -60.6753      -15.4289      -16.4420       0.00000       0.00000      -339.894      0.227700      0.500000       3.50032       37.3903      -9.85430       0.00000       0.00000       0.00000       0.00000    
    41217   286.229       5.77125       5.77125       5.77125       0.00000      -0.00000      0.984857E-03  -60.7383      -15.5186      -16.4407       0.00000       0.00000      -339.738      0.227700      0.500000       3.49992       37.4038      -9.86961       0.00000       0.00000       0.00000       0.00000    
    41218   286.236       5.73933       5.73933       5.73933       0.00000      -0.00000      0.971200E-03  -59.3031      -14.9040      -16.0601       0.00000       0.00000      -339.583      0.227700      0.500000       3.49951       37.4174      -9.88493       0.00000       0.00000       0.00000       0.00000    
    41219   286.243       5.70833       5.70833       5.70833       0.00000      -0.00000      0.963390E-03  -58.9223      -14.8247      -15.8801       0.00000       0.00000      -339.432      0.227700      0.500000       3.49912       37.4305      -9.89981       0.00000       0.00000       0.00000       0.00000    
    41220   286.250       5.67757       5.67757       5.67757       0.00000      -0.00000      0.948135E-03  -57.1849      -14.1641      -15.2694       0.00000       0.00000      -339.282      0.227700      0.500000       3.49873       37.4435      -9.91457       0.00000       0.00000       0.00000       0.00000    
    41221   286.257       5.64791       5.64791       5.64791       0.00000      -0.00000      0.926971E-03  -54.3908      -12.9701      -14.4627      0.204600E-01   0.00000      -339.138      0.227700      0.500000       3.49835       37.4560      -9.92880       0.00000       0.00000       0.00000       0.00000    
    41222   286.264       5.62002       5.62002       5.62002       0.00000      -0.00000      0.905011E-03  -51.4846      -11.7725      -13.5602       1.06020       0.00000      -339.002      0.227700      0.500000       3.49800       37.4678      -9.94217       0.00000       0.00000       0.00000       0.00000    
    41223   286.271       5.59409       5.59409       5.59409       0.00000      -0.00000      0.881838E-03  -48.4141      -10.5345      -12.5720       3.50889       0.00000      -338.876      0.227700      0.500000       3.49768       37.4787      -9.95460       0.00000       0.00000       0.00000       0.00000    
    41224   286.278       5.57040       5.57040       5.57040       0.00000      -0.00000      0.852038E-03  -44.3431      -8.88057      -11.2921       6.27285       0.00000      -338.761      0.227700      0.500000       3.49738       37.4887      -9.96599       0.00000       0.00000       0.00000       0.00000    
    41225   286.285       5.54962       5.54962       5.54962       0.00000      -0.00000      0.844856E-03  -43.8517      -7.09227      -9.90537       12.6703       0.00000      -338.660      0.227700      0.500000       3.49711       37.4976      -9.97600       0.00000       0.00000       0.00000       0.00000    
    41226   286.292       5.52996       5.52996       5.52996       0.00000      -0.00000      0.769728E-03  -33.6799      -4.79326      -7.72337       22.6734       0.00000      -338.564      0.227700      0.500000       3.49685       37.5063      -9.98559       0.00000       0.00000       0.00000       0.00000    
    41227   286.299       5.51794       5.51794       5.51794       0.00000      -0.00000      0.710483E-03  -26.7912      -2.19664      -5.64724       31.1587       0.00000      -338.506      0.227700      0.500000       3.49668       37.5120      -9.99162       0.00000       0.00000       0.00000       0.00000    
    41228   286.306       5.51131       5.51131       5.51131      0.129957      0.458713E-02  0.610439E-03  -17.2649       10.5027      -15.3749       46.5911       0.00000      -338.474      0.227700      0.500000       3.49657       37.5157      -9.99517       0.00000       0.00000       0.00000       0.00000    
    41229   286.312       5.51259       5.51259       5.51259      0.301640      0.106470E-01   0.00000       24.8069       57.3438      -28.6584       52.5329       0.00000      -338.480      0.227700      0.500000       3.49654       37.5166      -9.99513       0.00000       0.00000       0.00000       0.00000    
    41230   286.319       5.54102       5.54102       5.54102      0.499280      0.176222E-01   0.00000       35.6703       76.5147      -40.3181       42.4768       0.00000      -338.618      0.227700      0.500000       3.49686       37.5058      -9.98196       0.00000       0.00000       0.00000       0.00000    
    41231   286.326       5.57499       5.57499       5.57499      0.683580      0.241255E-01   0.00000       36.6563       79.7518      -43.9044       44.2336       0.00000      -338.783      0.227700      0.500000       3.49727       37.4922      -9.96593       0.00000       0.00000       0.00000       0.00000    
    41232   286.333       5.60979       5.60979       5.60979      0.851475      0.300490E-01   0.00000       34.0147       77.9024      -45.1841       48.8641       0.00000      -338.952      0.227700      0.500000       3.49769       37.4782      -9.94952       0.00000       0.00000       0.00000       0.00000    
    41233   286.340       5.64351       5.64351       5.64351      0.548863      0.193684E-01   0.00000       39.2835       86.6747      -49.3088       70.8595       0.00000      -339.116      0.227700      0.500000       3.49809       37.4650      -9.93373       0.00000       0.00000       0.00000       0.00000    
    41234   286.347       5.68328       5.68328       5.68328      0.589218      0.207909E-01   0.00000       38.8120       87.9203      -51.3956       82.2845       0.00000      -339.310      0.227700      0.500000       3.49853       37.4500      -9.91537       0.00000       0.00000       0.00000       0.00000    
    41235   286.354       5.72417       5.72417       5.72417      0.448984      0.158414E-01   0.00000       39.1752       88.8577      -52.0647       94.6731       0.00000      -339.509      0.227700      0.500000       3.49898       37.4350      -9.89666       0.00000       0.00000       0.00000       0.00000    
    41236   286.361       5.76684       5.76684       5.76684      0.606821      0.214086E-01   0.00000       34.0412       89.8213      -55.2783       137.914       0.00000      -339.717      0.227700      0.500000       3.49944       37.4198      -9.87730       0.00000       0.00000       0.00000       0.00000    
    41237   286.368       5.81170       5.81170       5.81170      0.993809      0.350585E-01   0.00000       27.6446       78.5431      -51.9366       130.617       0.00000      -339.936      0.227700      0.500000       3.49987       37.4054      -9.85762       0.00000       0.00000       0.00000       0.00000    
    41238   286.375       5.85162       5.85162       5.85162      0.618797      0.218276E-01   0.00000       33.8855       89.5501      -58.2115       171.546       0.00000      -340.130      0.227700      0.500000       3.50024       37.3930      -9.84022       0.00000       0.00000       0.00000       0.00000    
