"datetime","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Air_Temperature_celsius","Relative_Humidity_percent","Dewpoint_Temperature_celsius","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Ten_Meter_Elevation_Wind_Direction_degree","Rainfall_millimeterPerHour","Surface_Level_Barometric_Pressure_pascal"
2020-07-07 03:00:00,0,6.86883333333333,96.2086666666667,6.3055,0,262.382666666667,0,99743.1166666667
2020-07-07 04:00:00,0,6.43833333333333,96.7365,5.95583333333333,0,289.4865,0,99744.0666666667
2020-07-07 05:00:00,0.638,6.10433333333333,96.9638333333333,5.6555,0,310.214666666667,0,99746.0333333333
2020-07-07 06:00:00,9.69483333333333,6.0135,97.2188333333333,5.6065,0.1195,279.665666666667,0,99757.6166666667
2020-07-07 07:00:00,20.6535,6.69383333333333,96.7948333333333,6.221,0.202833333333333,315.715666666667,0,99745.35
2020-07-07 08:00:00,34.059,8.58166666666667,96.1283333333333,8.0045,0,312.087666666667,0,99714.8666666667
2020-07-07 09:00:00,325.638333333333,13.9355,77.6598333333333,10.0448333333333,1.76966666666667,179.192333333333,0,99681.75
2020-07-07 10:00:00,644.315833333333,19.1635,56.262,10.1671666666667,3.73333333333333,205.408666666667,0,99626.75
2020-07-07 11:00:00,581.641833333333,19.1101666666667,54.15,9.32366666666667,3.7435,200.971166666667,0,99619.1166666667
2020-07-07 12:00:00,720.6955,21.5823333333333,43.5845,8.6025,4.491,208.335333333333,0,99590.7333333333
2020-07-07 13:00:00,456.107666666667,21.2305,44.1873333333333,8.37916666666667,3.67533333333333,214.072666666667,0,99580.2
2020-07-07 14:00:00,544.094333333333,22.0123333333333,39.6935,7.54166666666667,4.21083333333333,212.271,0,99540.75
2020-07-07 15:00:00,509.8415,22.1661666666667,41.7888333333333,8.4565,1.90816666666667,222.024,0,99499.05
2020-07-07 16:00:00,506.3805,22.7186666666667,41.8546666666667,8.882,2.3875,233.855333333333,0,99440.3166666667
2020-07-07 17:00:00,497.7845,22.6556666666667,43.452,9.57983333333333,2.43366666666667,242.822333333333,0,99386.2
2020-07-07 18:00:00,142.3205,20.1928333333333,51.0463333333333,9.51133333333333,2.376,243.283,0,99362.3666666667
2020-07-07 19:00:00,21.4773333333333,16.0296666666667,71.1866666666667,10.7663333333333,0.343666666666667,244.240666666667,0,99347.3
2020-07-07 20:00:00,10.6388333333333,13.8231666666667,80.7608333333333,10.5663333333333,0.538166666666667,263.7685,0,99351.7666666667
2020-07-07 21:00:00,0.935166666666667,12.4768333333333,84.2035,9.87983333333333,1.103,274.922333333333,0,99375.65
2020-07-07 22:00:00,0,11.2501666666667,86.7933333333333,9.12966666666667,1.50766666666667,270.666166666667,0,99388.5833333333
2020-07-07 23:00:00,0,10.2426666666667,88.7466666666667,8.4645,1.02483333333333,260.469666666667,0,99388.4333333333
2020-07-08,0,9.3895,90.3145,7.88333333333333,1.5875,276.108,0,99381.1
2020-07-08 01:00:00,0,8.71166666666667,91.7711666666667,7.44366666666667,0.429166666666667,268.586666666667,0,99370.2333333333
2020-07-08 02:00:00,0,8.113,93.0008333333333,7.047,0.842333333333333,259.159666666667,0,99353.7666666667
2020-07-08 03:00:00,0,7.74816666666667,93.6223333333333,6.7855,0.3595,266.879666666667,0,99304.0666666667
2020-07-08 04:00:00,0,7.30783333333333,94.6358333333333,6.50166666666667,0.202333333333333,265.011166666667,0,99263.6833333333
2020-07-08 05:00:00,0.974,7.08966666666667,95.3108333333333,6.39033333333333,0.0813333333333333,266.473666666667,0,99255.85
2020-07-08 06:00:00,22.487,8.24416666666667,94.2593333333333,7.37533333333333,0.628666666666667,266.637,0,99241.3
2020-07-08 07:00:00,73.713,10.4463333333333,90.2126666666667,8.9025,0,253.5365,0,99223.6833333333
2020-07-08 08:00:00,149.891833333333,13.7796666666667,83.1671666666667,10.9676666666667,0,239.6695,0,99214.3833333333
2020-07-08 09:00:00,295.648166666667,17.785,72.2791666666667,12.6828333333333,0.5005,240.849666666667,0,99192
2020-07-08 10:00:00,339.484,20.486,61.11,12.6943333333333,2.1985,231.488166666667,0,99194.4666666667
2020-07-08 11:00:00,381.333,21.3048333333333,55.0338333333333,11.8753333333333,3.57333333333333,195.791833333333,0,99212.0166666667
2020-07-08 12:00:00,329.507833333333,21.9603333333333,54.6896666666667,12.424,3.81,230.382666666667,0,99206.15
2020-07-08 13:00:00,176.564,20.8283333333333,65.0041666666667,13.9968333333333,1.27866666666667,237.7135,0,99214.3333333333
2020-07-08 14:00:00,280.044166666667,22.5385,61.766,14.8211666666667,1.29916666666667,230.769833333333,0,99176.4
2020-07-08 15:00:00,165.874333333333,21.9836666666667,69.1658333333333,16.028,0.492,242.7495,0,99159.6
2020-07-08 16:00:00,152.596166666667,21.7655,70.7378333333333,16.196,0.6925,241.8505,0,99155.9833333333
2020-07-08 17:00:00,152.405833333333,21.9421666666667,70.6608333333333,16.3271666666667,0.870833333333333,238.977,0,99153.7833333333
2020-07-08 18:00:00,78.8163333333333,20.8625,74.6153333333333,16.1571666666667,0.597333333333333,243.312166666667,0,99182.9833333333
2020-07-08 19:00:00,31.9245,19.365,80.5736666666667,15.928,1.0005,259.482166666667,0,99199.6166666667
2020-07-08 20:00:00,11.1291666666667,18.6595,78.6583333333333,14.8581666666667,2.039,221.076333333333,0,99224.05
2020-07-08 21:00:00,0.8525,17.8921666666667,77.0108333333333,13.7998333333333,4.40883333333333,211.495833333333,0,99250.95
2020-07-08 22:00:00,0,17.1445,80.4305,13.745,3.41333333333333,212.184666666667,0,99315.9833333333
