!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2020-05-24 06:50:00	0	0	100513.9	9.043	97.044	0.98437097	50.750938	0
2020-05-24 07:00:00	0	0	100518.6	8.879	96.63	1	44.690517	0
2020-05-24 07:10:00	0	0	100525.9	8.704	96.816	1	42.738666	0
2020-05-24 07:20:00	0	0	100531.6	8.625	96.945	1	46.872493	0
2020-05-24 07:30:00	0	0	100535.2	8.608	96.71	1	49.50209	0
2020-05-24 07:40:00	0	0	100535.9	8.555	96.888	1	53.986717	0
2020-05-24 07:50:00	0	0	100540.7	8.565	96.968	1	58.917562	0
2020-05-24 08:00:00	0	0	100536.1	8.72	96.536	1	192.64112	0
2020-05-24 08:10:00	0	0	100523.6	9.404	95.213	1	149.66812	0
2020-05-24 08:20:00	1.0811742	0	100513.2	9.986	93.442	1	140.32982	0
2020-05-24 08:30:00	1.2157602	0	100514.2	11.024	88.712	0.83696636	652.8402	0
2020-05-24 08:40:00	3.2420272	0	100509.3	12.342	82.093	0.67393273	759.43569	0
2020-05-24 08:50:00	2.3148792	0	100508.9	12.788	81.416	0.51089909	662.28514	0
2020-05-24 09:00:00	3.8820584	0	100509	13.633	78.351	0.34786546	860.09565	0
2020-05-24 09:10:00	3.9194434	0	100499.4	14.35	74.638	0.18483182	819.51791	0
2020-05-24 09:20:00	5.0305256	0	100495.4	14.069	73.198	0.41573655	745.81904	0
2020-05-24 09:30:00	5.1695978	0	100499.9	14.6	71.457	0.2931592	792.74626	0
2020-05-24 09:40:00	4.2962842	0	100483.3	15.554	68.261	0.42879829	965.03116	0
2020-05-24 09:50:00	5.1247358	0	100474.4	16.094	63.993	0.56443738	909.77735	0
2020-05-24 10:00:00	4.1362764	0	100486.2	15.871	63.702	0.70007648	710.13426	0
2020-05-24 10:10:00	5.951692	0	100480	16.435	62.631	0.77036981	1046.7704	0
2020-05-24 10:20:00	5.4926042	0	100476.7	16.368	63.869	0.84066314	562.24821	0
2020-05-24 10:30:00	9.1757744	0	100507	15.689	62.705	0.60018915	799.38901	0
2020-05-24 10:40:00	5.046975	0	100503.4	16.598	60.904	0.5695349	822.33273	0
2020-05-24 10:50:00	7.3259646	0	100502.8	16.894	57.918	0.55112046	1187.8972	0
2020-05-24 11:00:00	12.127694	0	100494	18.071	53.512	0.53270603	1326.9894	0
2020-05-24 11:10:00	7.6579434	0	100494.4	17.767	51.554	0.51429159	997.24863	0
2020-05-24 11:20:00	5.5733558	0	100480.9	18.423	51.226	0.39194326	1261.6452	0
2020-05-24 11:30:00	13.057833	0	100477.3	18.813	46.472	0.26959494	1149.6081	0
2020-05-24 11:40:00	13.155034	0	100481.2	17.859	48.469	0.57858391	944.88261	0
2020-05-24 11:50:00	7.9749682	0	100490.5	17.781	48.506	0.85456648	634.53125	0
2020-05-24 12:00:00	11.04652	0	100502.7	17.189	51.766	0.53281863	1064.2949	0
2020-05-24 12:10:00	8.7092096	0	100489.5	18.218	49.004	0.78511033	781.84199	0
2020-05-24 12:20:00	7.6250446	0	100494.7	17.242	51.992	0.78620034	780.47668	0
2020-05-24 12:30:00	10.858099	0	100489.2	18.071	48.714	0.32672466	1214.8765	0
2020-05-24 12:40:00	7.9719774	0	100482.7	18.545	47.934	0.28344112	1236.476	0
2020-05-24 12:50:00	6.1221676	0	100480.8	19.471	44.216	0.16072995	1284.1118	0
2020-05-24 13:00:00	15.933487	0	100485.2	19.23	43.641	0.5033992	1028.6045	0
2020-05-24 13:10:00	14.325932	0	100493.6	18.307	44.986	0.56445171	978.05846	0
2020-05-24 13:20:00	13.783102	0	100490.4	17.752	48.792	0.5340984	1001.9157	0
2020-05-24 13:30:00	11.187087	0	100489.8	18.686	45.043	0.56821595	1283.7161	0
2020-05-24 13:40:00	10.538084	0	100496.9	19.052	44.168	0.60233349	940.98732	0
2020-05-24 13:50:00	12.591268	0	100508.3	18.079	46.683	0.92130319	552.19007	0
2020-05-24 14:00:00	7.3678358	0	100511.9	17.866	49.313	0.73607464	842.99906	0
2020-05-24 14:10:00	6.9820226	0	100502.7	19.487	45.366	0.58037985	1015.4818	0
2020-05-24 14:20:00	8.5641558	0	100512.3	19.685	44.852	0.57830636	1017.4673	0
2020-05-24 14:30:00	6.3360098	0	100523.5	19.474	46.927	0.92201236	580.77185	0
2020-05-24 14:40:00	6.916225	0	100541	18.154	49.289	1	403.2011	0
2020-05-24 14:50:00	8.763044	0	100555.5	17.92	51.133	1	403.67819	0
2020-05-24 15:00:00	5.5718604	0	100548.4	18.967	50.324	0.5834786	928.98856	0
2020-05-24 15:10:00	6.826501	0	100538.1	19.6	46.851	0.72290072	789.09934	0
2020-05-24 15:20:00	9.0262344	0	100532.5	19.774	47.717	0.68826081	825.79022	0
2020-05-24 15:30:00	6.4885406	0	100527.6	19.225	47.824	0.76992947	734.67202	0
2020-05-24 15:40:00	6.8444458	0	100531.7	18.77	49.446	0.98701232	438.25444	0
2020-05-24 15:50:00	4.8241604	0	100539.8	18.229	51.554	1	319.402	0
2020-05-24 16:00:00	5.5673742	0	100539.8	18.75	51.047	0.57697419	809.68288	0
2020-05-24 16:10:00	9.637853	0	100538	19.199	48.21	0.94500306	434.19779	0
2020-05-24 16:20:00	12.138162	0	100555	17.771	53.339	1	338.22873	0
2020-05-24 16:30:00	10.363122	0	100552.1	18.377	49.235	0.86340444	534.35259	0
2020-05-24 16:40:00	3.7145736	0	100561.4	17.981	54.91	1	207.53468	0
2020-05-24 16:50:00	6.1565618	0	100561.3	17.816	53.498	0.98761026	378.43322	0
2020-05-24 17:00:00	8.0482428	0	100558.1	17.802	52.89	1	240.70633	0
2020-05-24 17:10:00	4.3830174	0	100560.2	17.732	53.478	1	230.44894	0
2020-05-24 17:20:00	4.9602418	0	100560.4	17.326	57.385	1	194.06817	0
2020-05-24 17:30:00	3.4274568	0	100555.7	17.458	57.724	1	232.0107	0
2020-05-24 17:40:00	3.8476642	0	100549.8	17.172	62.187	1	133.68427	0
2020-05-24 17:50:00	3.5979324	0	100556.5	16.595	62.858	1	104.13989	0
2020-05-24 18:00:00	2.527226	0	100559.7	16.022	67.105	1	99.398478	0
2020-05-24 18:10:00	6.213387	0	100563.6	16.211	62.154	1	102.01404	0
2020-05-24 18:20:00	0.321511	0	100573.3	15.69	68.966	1	94.121043	0
2020-05-24 18:30:00	1.3294106	0	100575.5	15.46	70.289	1	63.799294	0
2020-05-24 18:40:00	3.1597802	0	100579.6	14.962	71.571	1	61.702914	0
2020-05-24 18:50:00	0.7791034	0	100580.4	14.692	72.516	1	59.387634	0
2020-05-24 19:00:00	1.099119	0	100589.5	14.315	74.496	1	46.110555	0
2020-05-24 19:10:00	1.1155684	0	100597.9	13.908	76.74	1	37.966382	0
2020-05-24 19:20:00	0	0	100600.2	13.457	79.116	1	40.93836	0
2020-05-24 19:30:00	0.7671402	0	100607.7	13.14	81.246	1	30.455053	0
2020-05-24 19:40:00	0.29908	0	100613.7	13.149	81.006	1	17.147104	0
2020-05-24 19:50:00	0.3379604	0	100611.5	12.996	82.088	1	7.829856	0
2020-05-24 20:00:00	0	0	100619.7	12.727	83.012	1	1.4649408	0
2020-05-24 20:10:00	0	0	100625.5	12.057	85.326	1	0.0196448	0
2020-05-24 20:20:00	0	0	100625.5	11.828	85.818	1	0	0
2020-05-24 20:30:00	0	0	100637.8	11.491	86.719	1	0	0
2020-05-24 20:40:00	0	0	100646.7	11.351	87.385	1	0	0
2020-05-24 20:50:00	0	0	100658.7	11.26	88.058	1	0	0
2020-05-24 21:00:00	0	0	100663.9	10.942	89.323	1	0	0
2020-05-24 21:10:00	0	0	100665.4	10.619	90.814	1	0	0
2020-05-24 21:20:00	0	0	100674.9	10.557	90.901	1	0	0
2020-05-24 21:30:00	0	0	100682	10.813	90.02	1	0	0
2020-05-24 21:40:00	0	0	100683.1	10.946	89.953	1	0	0
2020-05-24 21:50:00	0	0	100684.3	11.061	89.681	1	0	0
2020-05-24 22:00:00	0.4605832	0	100687.8	11.166	89.169	1	0	0
2020-05-24 22:10:00	0	0	100683.3	11.204	89.839	1	0	0
2020-05-24 22:20:00	0	0	100689.9	11.065	90.653	1	0	0
2020-05-24 22:30:00	0.553298	0	100692.5	11.094	90.081	1	0	0
2020-05-24 22:40:00	0	0	100691.9	11.061	90.344	1	0	0
2020-05-24 22:50:00	0	0	100694.2	11.047	90.084	1	0	0
2020-05-24 23:00:00	0	0	100696.7	11.023	90.484	1	0	0
2020-05-24 23:10:00	0.396281	0	100696.1	10.964	90.572	1	0	0
2020-05-24 23:20:00	0.9316342	0	100692.9	10.876	91.058	1	0	0
2020-05-24 23:30:00	1.600078	0	100693.1	10.86	91.122	1	0	0
2020-05-24 23:40:00	0	0	100688.8	10.777	91.362	1	0	0
2020-05-24 23:50:00	0	0	100690.9	10.499	91.814	1	0	0
2020-05-25 00:00:00	0	0	100691.8	10.211	92.54	1	0	0
2020-05-25 00:10:00	0	0	100688.5	9.941	93.332	1	0	0
2020-05-25 00:20:00	0	0	100681.9	9.614	93.8	1	0	0
2020-05-25 00:30:00	0	0	100684.4	9.379	95.236	1	0	0
2020-05-25 00:40:00	0	0	100675.3	9.459	95.149	1	0	0
2020-05-25 00:50:00	0	0	100671.6	9.504	94.771	1	0	0
2020-05-25 01:00:00	0	0	100667.3	9.405	94.836	1	0	0
2020-05-25 01:10:00	0	0	100667.2	9.331	94.927	1	0	0
2020-05-25 01:20:00	0	0	100659.5	9.149	94.9	1	0	0
2020-05-25 01:30:00	0	0	100656.6	8.841	95.347	1	0	0
2020-05-25 01:40:00	0	0	100657.6	8.682	95.65	1	0	0
2020-05-25 01:50:00	0	0	100648.5	8.522	96.029	1	0	0
2020-05-25 02:00:00	0	0	100658.8	8.219	96.054	1	0	0
2020-05-25 02:10:00	3.7444816	0	100667.4	8.157	96.518	1	0	0
2020-05-25 02:20:00	2.3612366	0	100668.4	8.19	96.536	1	0	0
2020-05-25 02:30:00	3.005754	0	100670.8	8.087	95.935	1	0	0
2020-05-25 02:40:00	3.5171808	0	100670.3	7.893	96.333	1	0	0
2020-05-25 02:50:00	2.527226	0	100671.7	7.789	96.353	1	0	0
2020-05-25 03:00:00	0.3603914	0	100681.9	7.706	96.291	1	0	0
2020-05-25 03:10:00	0.7192874	0	100688.9	7.681	96.445	1	0	0
2020-05-25 03:20:00	0	0	100693.2	7.923	96.649	1	0	0
2020-05-25 03:30:00	0	0	100693.9	8.237	96.507	1	0	0
2020-05-25 03:40:00	0	0	100692.4	8.509	95.989	1	0	0
2020-05-25 03:50:00	0.441143	0	100692.8	8.363	95.554	1	0	0
2020-05-25 04:00:00	0	0	100696.3	7.982	95.511	1	0	0
2020-05-25 04:10:00	0	0	100704	7.729	95.907	1	0	0
2020-05-25 04:20:00	0	0	100701.6	7.54	95.987	1	0	0
2020-05-25 04:30:00	0	0	100707.6	7.406	96.02	1	0	0
2020-05-25 04:40:00	0	0	100709.1	7.293	96.271	1	0.0014032	0
2020-05-25 04:50:00	0	0	100707.1	7.39	96.594	1	2.687128	0
2020-05-25 05:00:00	0	0	100708.1	7.654	96.681	1	5.9018592	0
2020-05-25 05:10:00	0	0	100710.8	7.949	96.502	1	8.4584896	0
2020-05-25 05:20:00	0	0	100708.2	8.224	96.255	1	12.889795	0
2020-05-25 05:30:00	0	0	100714	8.466	95.942	1	17.607354	0
2020-05-25 05:40:00	0	0	100716.6	8.708	95.802	1	28.37551	0
2020-05-25 05:50:00	0	0	100720.4	8.981	95.546	1	40.239566	0
2020-05-25 06:00:00	0	0	100720	9.283	95.198	1	46.893541	0
2020-05-25 06:10:00	0	0	100730.9	9.538	95.015	1	44.363571	0
2020-05-25 06:20:00	0	0	100728.8	9.723	94.779	1	39.897186	0
2020-05-25 06:30:00	0	0	100729.7	9.903	94.492	0.96841061	54.705155	0
2020-05-25 06:40:00	0	0	100734.9	10.224	93.578	0.8379181	76.089923	0
2020-05-25 06:50:00	0	0	100740.3	10.731	92.123	0.7294427	91.401642	0
2020-05-25 07:00:00	0	0	100739.5	11.168	90.2	0.99817333	132.63327	0
2020-05-25 07:10:00	2.4569422	0	100734.7	11.566	88.194	0.91084182	173.36957	0
2020-05-25 07:20:00	5.592796	0	100736.2	11.962	86.639	0.81835844	212.34345	0
2020-05-25 07:30:00	4.388999	0	100739.3	12.483	85.636	0.770379	230.55418	0
2020-05-25 07:40:00	5.4312928	0	100745.4	12.938	84.484	0.72900372	245.36215	0
2020-05-25 07:50:00	3.0565976	0	100744	13.576	84.167	0.72869284	244.69142	0
2020-05-25 08:00:00	4.5250804	0	100747.8	14.204	80.961	0.94752029	254.13916	0
2020-05-25 08:10:00	5.9277656	0	100748.1	14.742	76.84	0.89624981	292.03118	0
2020-05-25 08:20:00	5.7169142	0	100746.6	15.035	74.668	0.90410713	286.62605	0
2020-05-25 08:30:00	6.6635024	0	100747.2	15.145	73.475	0.94294218	258.28843	0
2020-05-25 08:40:00	7.4306426	0	100753.5	15.156	73.158	0.97121155	236.82789	0
2020-05-25 08:50:00	9.7814114	0	100761.9	15.201	73.174	0.92196001	273.86395	0
2020-05-25 09:00:00	6.0249666	0	100762.8	15.441	72.74	0.94583771	350.76773	0
2020-05-25 09:10:00	7.1076362	0	100756.3	15.888	71.449	0.94492007	351.44828	0
2020-05-25 09:20:00	8.7047234	0	100758	15.842	70.208	0.96066675	335.59352	0
2020-05-25 09:30:00	6.6485484	0	100754.8	16.144	69.997	0.92918374	367.61174	0
2020-05-25 09:40:00	8.3862032	0	100751.2	16.313	69.026	0.83255117	460.41939	0
2020-05-25 09:50:00	6.8444458	0	100752.7	16.477	68.049	0.84389504	450.18164	0
2020-05-25 10:00:00	8.5506972	0	100752.8	16.727	68.187	0.92109467	464.88297	0
2020-05-25 10:10:00	6.5393842	0	100748.2	16.931	67.333	0.93697304	444.99682	0
2020-05-25 10:20:00	7.8628132	0	100748.4	17.09	66.824	0.85880605	539.47287	0
2020-05-25 10:30:00	4.1033776	0	100743.8	17.595	66.301	0.9074584	480.80929	0
2020-05-25 10:40:00	4.0315984	0	100732.2	17.993	65.122	0.86838098	527.21872	0
2020-05-25 10:50:00	5.5569064	0	100732.2	17.783	64.361	1	260.49566	0
2020-05-25 11:00:00	3.3317512	0	100736.6	17.551	66.375	1	391.95586	0
2020-05-25 11:10:00	8.0362796	0	100733.3	17.569	63.603	1	362.46059	0
2020-05-25 11:20:00	6.998472	0	100734.2	17.435	63.22	1	300.99622	0
2020-05-25 11:30:00	7.2272682	0	100743.3	17.238	64.881	1	193.76368	0
2020-05-25 11:40:00	3.5650336	0	100747.6	16.881	68.219	1	147.89307	0
2020-05-25 11:50:00	6.041416	0	100757.4	17.029	67.438	1	276.94257	0
2020-05-25 12:00:00	8.7645394	0	100758.6	16.994	64.258	1	139.43177	0
2020-05-25 12:10:00	9.9339422	0	100762.3	16.591	67.122	1	135.33443	0
2020-05-25 12:20:00	6.6515392	0	100762.7	16.835	67.993	1	365.90404	0
2020-05-25 12:30:00	8.5521926	0	100756.9	17.515	65.223	1	445.11609	0
2020-05-25 12:40:00	10.624817	0	100756.5	17.754	62.843	0.98948909	469.41109	0
2020-05-25 12:50:00	9.9758134	0	100754.7	17.867	62.341	0.94533068	541.13847	0
2020-05-25 13:00:00	7.1913786	0	100738.2	18.307	61.29	0.9404542	513.34108	0
2020-05-25 13:10:00	6.5543382	0	100730.9	18.569	59.432	0.98000292	454.25092	0
2020-05-25 13:20:00	7.7327134	0	100726.2	18.627	59.322	1	383.35284	0
2020-05-25 13:30:00	6.9551054	0	100732.6	18.431	60.03	1	378.39252	0
2020-05-25 13:40:00	6.3016156	0	100736.6	18.495	60.324	0.99634448	428.51764	0
2020-05-25 13:50:00	10.756412	0	100734.9	18.663	58.418	0.86924281	615.76064	0
2020-05-25 14:00:00	9.4539188	0	100718.7	19.785	51.882	0.75137561	817.70778	0
2020-05-25 14:10:00	11.655148	0	100718.9	19.079	53.618	0.86832371	659.07322	0
2020-05-25 14:20:00	10.512662	0	100700.8	20.238	52.396	0.045163506	1287.1989	0
2020-05-25 14:30:00	11.60879	0	100692.8	20.658	48.916	0.58619865	1003.4901	0
2020-05-25 14:40:00	7.2123142	0	100691.3	19.861	50.872	0.92340628	576.28442	0
2020-05-25 14:50:00	5.630181	0	100695.9	18.946	56.827	1	152.70043	0
2020-05-25 15:00:00	7.5039172	0	100704.4	18.437	56.824	1	323.28605	0
2020-05-25 15:10:00	4.3830174	0	100690.8	19.239	55.355	0.96608672	467.08599	0
2020-05-25 15:20:00	4.8241604	0	100674.2	19.337	53.709	0.90174741	560.64996	0
2020-05-25 15:30:00	7.5383114	0	100669.7	19.21	54.263	1	261.72907	0
2020-05-25 15:40:00	7.693833	0	100672	19.333	56.721	0.79069141	703.6178	0
2020-05-25 15:50:00	9.3851304	0	100656.6	20.492	50.863	0.84282979	639.45087	0
2020-05-25 16:00:00	7.432138	0	100657.1	20.071	51.367	0.55273511	825.60078	0
2020-05-25 16:10:00	6.415266	0	100647.2	20.044	53.353	0.82336817	574.90227	0
2020-05-25 16:20:00	5.3565228	0	100644	19.509	55.923	0.84288314	552.68119	0
2020-05-25 16:30:00	4.8331328	0	100653.6	18.755	59.806	1	135.07764	0
2020-05-25 16:40:00	3.7893436	0	100666.2	18.305	58.16	1	211.50574	0
2020-05-25 16:50:00	1.8946718	0	100660.3	18.188	60.799	1	204.14315	0
2020-05-25 17:00:00	0.1375768	0	100655.9	16.972	68.844	1	141.81862	0
2020-05-25 17:10:00	2.0023406	0	100656.6	17.656	66.896	1	232.15383	0
2020-05-25 17:20:00	3.5381164	0	100657.8	18.213	60.242	1	166.13046	0
2020-05-25 17:30:00	3.2913754	0	100654.1	18.182	59.215	1	95.462502	0
2020-05-25 17:40:00	2.796398	0	100661	18.009	61.161	1	131.78433	0
2020-05-25 17:50:00	0.9241572	0	100666.2	17.093	68.369	1	56.457752	0
2020-05-25 18:00:00	0.4755372	0	100666.7	16.37	70.51	1	78.050194	0
2020-05-25 18:10:00	0.3828224	0	100664.4	16.191	74.063	1	118.00631	0
2020-05-25 18:20:00	2.7231234	0	100665.5	16.282	72.229	1	43.35888	0
2020-05-25 18:30:00	2.5406846	0	100669.5	15.91	73.928	1	41.060438	0
2020-05-25 18:40:00	2.003836	0	100675.3	15.43	76.272	1	58.519053	0
2020-05-25 18:50:00	0	0	100681.3	14.94	78.685	1	32.328325	0
2020-05-25 19:00:00	0.7462046	0	100683.4	14.107	82.129	1	21.317414	0
2020-05-25 19:10:00	0.8194792	0	100689.1	13.605	83.735	1	19.703734	0
2020-05-25 19:20:00	0.2332824	0	100686.8	12.974	86.655	1	15.927723	0
2020-05-25 19:30:00	0	0	100692.4	12.58	87.981	1	12.929085	0
2020-05-25 19:40:00	2.1279542	0	100697.2	12.51	87.463	1	10.150749	0
2020-05-25 19:50:00	3.6353174	0	100708.5	12.142	88.523	1	5.7797808	0
2020-05-25 20:00:00	2.2236598	0	100713.5	11.784	89.491	1	2.0584944	0
2020-05-25 20:10:00	0.919671	0	100727.5	11.544	90.279	1	0.0547248	0
2020-05-25 20:20:00	4.7164916	0	100736.3	11.261	91.043	1	0	0
2020-05-25 20:30:00	3.8850492	0	100742.2	10.999	92.052	1	0	0
2020-05-25 20:40:00	3.4648418	0	100751.7	10.731	92.471	1	0	0
2020-05-25 20:50:00	0	0	100765.8	10.479	93.133	1	0	0
2020-05-25 21:00:00	0.7521862	0	100777.6	10.267	93.507	1	0	0
2020-05-25 21:10:00	4.5265758	0	100789.5	10.09	94.1	1	0	0
2020-05-25 21:20:00	2.2176782	0	100799.8	9.89	94.231	1	0	0
2020-05-25 21:30:00	0.8404148	0	100804.4	9.657	94.519	1	0	0
2020-05-25 21:40:00	1.7884984	0	100806.8	9.472	94.928	1	0	0
2020-05-25 21:50:00	0.4501154	0	100802.5	9.289	95.144	1	0	0
2020-05-25 22:00:00	4.4248886	0	100807.7	9.181	95.185	1	0	0
2020-05-25 22:10:00	3.1672572	0	100809.7	9.027	95.359	1	0	0
2020-05-25 22:20:00	0	0	100812.1	8.857	95.489	1	0	0
2020-05-25 22:30:00	2.5302168	0	100819.6	8.737	95.863	1	0	0
2020-05-25 22:40:00	2.527226	0	100820	8.528	95.893	1	0	0
2020-05-25 22:50:00	0.2751536	0	100828.1	8.436	96.09	1	0	0
2020-05-25 23:00:00	1.04678	0	100835.3	8.316	96.117	1	0	0
2020-05-25 23:10:00	0	0	100838.2	8.171	96.387	1	0	0
2020-05-25 23:20:00	0	0	100836.2	8.011	96.515	1	0	0
2020-05-25 23:30:00	0.1988882	0	100832	7.831	96.614	1	0	0
2020-05-25 23:40:00	1.7152238	0	100822.8	7.619	96.739	1	0	0
2020-05-25 23:50:00	2.4808686	0	100826.4	7.601	97.16	1	0	0
2020-05-26 00:00:00	2.6079776	0	100825.1	7.522	97.042	1	0	0
2020-05-26 00:10:00	0.4172166	0	100818.2	7.383	97.1	1	0	0
2020-05-26 00:20:00	3.0177172	0	100817.3	7.287	97.248	1	0	0
2020-05-26 00:30:00	3.1747342	0	100822.4	7.163	97.293	1	0	0
2020-05-26 00:40:00	2.5616202	0	100815.1	7.096	97.488	1	0	0
2020-05-26 00:50:00	3.775885	0	100803.4	7.04	97.501	1	0	0
2020-05-26 01:00:00	3.947856	0	100802.5	6.906	97.447	1	0	0
2020-05-26 01:10:00	4.575924	0	100796.9	6.91	97.729	1	0	0
2020-05-26 01:20:00	1.8722408	0	100793.7	6.873	97.567	1	0	0
2020-05-26 01:30:00	0.6594714	0	100791.7	6.769	97.44	1	0	0
2020-05-26 01:40:00	2.4135756	0	100795.7	6.595	97.614	1	0	0
2020-05-26 01:50:00	1.0856604	0	100799.6	6.475	97.607	1	0	0
2020-05-26 02:00:00	1.816911	0	100796.2	6.322	97.734	1	0	0
2020-05-26 02:10:00	3.4513832	0	100792.4	6.357	97.983	1	0	0
2020-05-26 02:20:00	0.59816	0	100796	6.379	97.881	1	0	0
2020-05-26 02:30:00	0.2527226	0	100802.9	5.904	97.177	1	0	0
2020-05-26 02:40:00	1.8064432	0	100800.4	5.854	98.32	1	0	0
2020-05-26 02:50:00	0	0	100807.6	5.627	97.569	1	0	0
2020-05-26 03:00:00	0	0	100812.2	5.351	98.282	1	0	0
2020-05-26 03:10:00	0	0	100814.5	5.518	98.623	1	0	0
2020-05-26 03:20:00	0	0	100817.2	5.393	98.21	1	0	0
2020-05-26 03:30:00	0.3394558	0	100814.2	5.352	98.386	1	0	0
2020-05-26 03:40:00	0.7761126	0	100812.2	5.404	98.665	1	0	0
2020-05-26 03:50:00	0	0	100809.4	5.398	98.682	1	0	0
2020-05-26 04:00:00	0	0	100810	5.084	98.289	1	0	0
2020-05-26 04:10:00	0.5069406	0	100807.2	4.975	98.535	1	0	0
2020-05-26 04:20:00	1.6135366	0	100812.5	5.068	98.888	1	0.007016	0
2020-05-26 04:30:00	0	0	100815.9	5.019	98.706	1	0.6538912	0
2020-05-26 04:40:00	0	0	100819	5.007	98.808	1	3.0070576	0
2020-05-26 04:50:00	0	0	100823.1	4.805	98.162	1	5.1062448	0
2020-05-26 05:00:00	0	0	100825.7	4.764	98.747	1	8.6591472	0
2020-05-26 05:10:00	0	0	100836	4.792	98.923	1	12.162938	0
2020-05-26 05:20:00	0	0	100837.8	4.904	98.808	1	15.471683	0
2020-05-26 05:30:00	0	0	100835.3	4.971	98.731	1	18.614851	0
2020-05-26 05:40:00	0	0	100838.6	4.981	98.667	1	22.55644	0
2020-05-26 05:50:00	0	0	100841.8	5.109	98.753	1	25.271632	0
2020-05-26 06:00:00	0	0	100842.9	5.256	98.745	1	28.438654	0
2020-05-26 06:10:00	0	0	100840.8	5.399	98.575	1	31.639354	0
2020-05-26 06:20:00	0	0	100840.5	5.576	98.584	1	34.085131	0
2020-05-26 06:30:00	0	0	100846.6	5.719	98.328	1	36.79471	0
2020-05-26 06:40:00	0	0	100855.3	5.986	98.695	1	41.385981	0
2020-05-26 06:50:00	3.731023	0	100855.6	6.517	98.937	1	46.806542	0
2020-05-26 07:00:00	5.7961704	0	100850.5	7.14	98.74	1	52.852931	0
2020-05-26 07:10:00	4.0540294	0	100850.9	7.722	97.897	1	56.048018	0
2020-05-26 07:20:00	5.3206332	0	100847.6	8.506	96.581	1	58.599035	0
2020-05-26 07:30:00	6.1027274	0	100842.7	9.659	92.13	1	62.445206	0
2020-05-26 07:40:00	6.4018074	0	100843.4	10.454	88.373	1	65.476118	0
2020-05-26 07:50:00	5.772244	0	100841.3	11.295	84.094	1	65.874627	0
2020-05-26 08:00:00	8.6374304	0	100833.5	12.408	77.139	0.82914313	343.1245	0
2020-05-26 08:10:00	9.1982054	0	100830.1	13.433	72.678	0.99072365	224.44745	0
2020-05-26 08:20:00	9.3941028	0	100826.3	13.821	71.16	1	118.7009	0
2020-05-26 08:30:00	9.7305678	0	100826.2	14.571	68.709	0.045722118	618.43795	0
2020-05-26 08:40:00	11.261857	0	100822.1	15.584	63.285	0.2838632	796.25566	0
2020-05-26 08:50:00	7.619063	0	100816.8	16.16	60.974	0.52200428	790.88141	0
2020-05-26 09:00:00	9.1997008	0	100823.7	16.224	58.851	0.76014536	530.41662	0
2020-05-26 09:10:00	5.0963232	0	100826.6	15.829	64.066	0.82608281	470.93356	0
2020-05-26 09:20:00	5.8903806	0	100825.9	16.47	60.954	0.73068233	848.22317	0
2020-05-26 09:30:00	5.413348	0	100815.7	17.231	54.767	0.63528186	626.92029	0
2020-05-26 09:40:00	4.0420662	0	100815.3	17.805	54.931	0.52573724	964.79261	0
2020-05-26 09:50:00	7.0687558	0	100815.9	18.26	52.755	0.41619262	752.93748	0
2020-05-26 10:00:00	7.8777672	0	100819.5	17.74	49.814	0.73145168	687.52871	0
2020-05-26 10:10:00	8.9753908	0	100822.5	18.699	48.415	0.21858318	1019.6619	0
2020-05-26 10:20:00	9.1189492	0	100825.3	19.293	45.849	0.23057408	1127.9721	0
2020-05-26 10:30:00	8.5746236	0	100825.8	19.742	42.563	0.24256498	1102.9208	0
2020-05-26 10:40:00	9.0292252	0	100821.1	19.847	42.259	0.25455588	1160.4113	0
2020-05-26 10:50:00	10.889503	0	100820.6	20.159	40.643	0.26654678	1207.1884	0
2020-05-26 11:00:00	9.5316796	0	100822.6	20.298	38.384	0.27853768	1155.1002	0
2020-05-26 11:10:00	9.2176456	0	100820.6	20.302	39.097	0.33305509	1127.7841	0
2020-05-26 11:20:00	12.552388	0	100831.5	20.417	41.138	0.20263536	1296.1835	0
2020-05-26 11:30:00	10.183674	0	100833.9	20.998	42.301	0.072215621	1204.1757	0
2020-05-26 11:40:00	7.791034	0	100834	20.666	41.919	0.73400729	786.31118	0
2020-05-26 11:50:00	11.435324	0	100832.9	20.181	42.964	0.69321925	832.31931	0
2020-05-26 12:00:00	10.073014	0	100824	20.281	43.689	0.26457399	1248.0482	0
2020-05-26 12:10:00	7.1839016	0	100826.3	20.963	44.646	0.71859148	865.86841	0
2020-05-26 12:20:00	10.605377	0	100827.1	20.38	45.058	0.59854083	1001.2057	0
2020-05-26 12:30:00	7.073242	0	100823	20.529	45.232	0.5658783	1032.7777	0
2020-05-26 12:40:00	5.2129644	0	100809.1	20.76	44.391	0.74136589	838.49339	0
2020-05-26 12:50:00	9.966841	0	100802.6	21.09	43.51	0.29279492	1231.8412	0
2020-05-26 13:00:00	5.189038	0	100793.2	20.992	45.15	0.86605319	625.68828	0
2020-05-26 13:10:00	6.7607034	0	100797.1	19.952	45.659	0.89237293	591.13308	0
