0	12.148	11.468503	6.833978	1	2020-07-23 03:40:00
0	12.187	11.488193	6.676961	1	2020-07-23 03:50:00
0	12.484	11.538361	7.1539936	1	2020-07-23 04:00:00
0	12.76	11.59936	5.876922	1	2020-07-23 04:10:00
0	12.622	11.57964	5.5045674	1	2020-07-23 04:20:00
0	12.411	11.557821	3.6024186	1	2020-07-23 04:30:00
0	11.832	11.484663	1.510354	1	2020-07-23 04:40:00
0	11.435	11.462376	2.729105	1	2020-07-23 04:50:00
0	11.343	11.458134	1.2845486	1	2020-07-23 05:00:00
0	11.483	11.475008	3.0984688	1	2020-07-23 05:10:00
0	11.679	11.515031	2.684243	1	2020-07-23 05:20:00
0	11.469	11.481444	0.4441338	1	2020-07-23 05:30:00
0	11.124	11.401552	1.3563278	1	2020-07-23 05:40:00
0.2553824	11.334	11.434786	4.2289912	1	2020-07-23 05:50:00
1.4144256	11.563	11.460691	1.9425246	1	2020-07-23 06:00:00
4.265728	11.705	11.481176	3.3302558	1	2020-07-23 06:10:00
6.7620208	11.704	11.569849	1.6045642	1	2020-07-23 06:20:00
9.2456848	11.365	11.743386	0.1480446	1	2020-07-23 06:30:00
12.139083	10.917	11.517924	0.104678	1	2020-07-23 06:40:00
15.837918	10.552	11.461622	0.9884594	1	2020-07-23 06:50:00
19.641994	10.589	11.506937	1.0213582	1	2020-07-23 07:00:00
23.220154	10.766	11.581938	0.0478528	1	2020-07-23 07:10:00
25.614013	10.828	11.597132	0.4889958	1	2020-07-23 07:20:00
28.955032	10.933	11.670985	0.2452456	1	2020-07-23 07:30:00
32.19923	10.975	11.755671	0.1659894	1	2020-07-23 07:40:00
35.120693	11.082	11.859366	0	1	2020-07-23 07:50:00
38.743755	11.36	12.007668	1.988882	1	2020-07-23 08:00:00
42.406107	11.721	12.137266	1.5208218	1	2020-07-23 08:10:00
46.795317	12.482	12.468934	0.5996554	1	2020-07-23 08:20:00
51.63776	13.066	12.687834	1.2471636	1	2020-07-23 08:30:00
55.871214	14.885	12.577947	5.7513084	1	2020-07-23 08:40:00
56.877309	15.619	12.674656	5.3505412	1	2020-07-23 08:50:00
104.40931	16.632	12.537837	6.9969766	1	2020-07-23 09:00:00
159.49613	17.553	12.603316	7.297552	1	2020-07-23 09:10:00
78.54412	18.19	12.516492	8.9110886	1	2020-07-23 09:20:00
319.20976	18.691	12.517852	9.9264652	0.96628963	2020-07-23 09:30:00
729.95867	19.561	12.501981	8.7735118	0.39454965	2020-07-23 09:40:00
758.26683	20.642	12.823312	8.2247	0.31542137	2020-07-23 09:50:00
782.39345	21.089	13.214174	6.4915314	0.58700414	2020-07-23 10:00:00
819.95852	21.683	13.195791	7.8254282	0.53606833	2020-07-23 10:10:00
847.55525	22.183	12.97532	7.260167	0.49672033	2020-07-23 10:20:00
869.78054	22.737	13.124487	5.6556028	0.46025652	2020-07-23 10:30:00
879.56926	23.134	12.929664	7.3783036	0.44525551	2020-07-23 10:40:00
920.21154	23.435	13.392021	5.7109326	0.36465846	2020-07-23 10:50:00
949.03327	23.908	12.861113	5.8200968	0.53463337	2020-07-23 11:00:00
972.76419	24.622	13.552296	4.456292	0.50015031	2020-07-23 11:10:00
983.43833	25.182	13.577317	3.3691362	0.48564524	2020-07-23 11:20:00
994.97965	25.738	13.549499	4.6118136	0.46983075	2020-07-23 11:30:00
1036.5551	25.705	13.363107	11.442801	0.40857474	2020-07-23 11:40:00
1072.5107	25.077	13.113289	11.854036	0.34799198	2020-07-23 11:50:00
1119.4365	25.284	13.269306	11.216995	0.41589291	2020-07-23 12:00:00
1137.8759	25.47	13.16156	15.091577	0.38882327	2020-07-23 12:10:00
1155.4243	25.331	13.137718	10.89698	0.3604845	2020-07-23 12:20:00
1176.4387	25.653	13.330229	12.221904	0.32096418	2020-07-23 12:30:00
1163.7285	26.066	13.459856	10.05806	0.34300089	2020-07-23 12:40:00
1201.9881	25.935	13.351003	15.374207	0.26776327	2020-07-23 12:50:00
1202.4512	25.901	13.353263	14.122558	0.23132541	2020-07-23 13:00:00
1213.7455	26.183	13.441693	11.816651	0.19488755	2020-07-23 13:10:00
